,Drug_ID,Protein_ID,label
8735,DB00898,Q70Z44,1
8736,DB01354,Q13002,1
8737,DB01644,P00390,1
8738,DB00129,Q9BXI2,1
8739,DB00278,P08684,1
8740,DB07322,P50579,1
8741,DB00694,P16435,1
8742,DB01037,P05181,1
8743,DB00363,P10632,1
8744,DB00142,Q05329,1
8745,DB00543,P08172,1
8746,DB06267,P08684,1
8747,DB00349,P47869,1
8748,DB00170,P42898,1
8749,DB00502,Q13224,1
8750,DB00794,Q9UN88,1
8751,DB05197,P16152,1
8752,DB01221,P14416,1
8753,DB04709,P10275,1
8754,DB00328,P35354,1
8755,DB08678,P23467,1
8756,DB00784,P23219,1
8757,DB01224,P25100,1
8758,DB03945,P02741,1
8759,DB00622,P08173,1
8760,DB00334,P48169,1
8761,DB07245,P56817,1
8762,DB00078,P02745,1
8763,DB08025,P53779,1
8764,DB02967,Q05315,1
8765,DB08240,P04075,1
8766,DB07482,P27487,1
8767,DB00312,P43681,1
8768,DB06698,P35367,1
8769,DB07318,P35228,1
8770,DB07816,P01857,1
8771,DB08370,P09211,1
8772,DB00496,P08173,1
8773,DB01107,P47870,1
8774,DB00228,P78334,1
8775,DB01227,P11511,1
8776,DB06697,P10635,1
8777,DB06831,P48736,1
8778,DB03983,P51687,1
8779,DB00844,P41143,1
8780,DB07159,P43405,1
8781,DB07707,Q15596,1
8782,DB00636,P05181,1
8783,DB00814,P10632,1
8784,DB08382,P27487,1
8785,DB00546,P14867,1
8786,DB00404,O00591,1
8787,DB00925,P35348,1
8788,DB01212,P46059,1
8789,DB00917,P35408,1
8790,DB00493,P46059,1
8791,DB00730,P04798,1
8792,DB01159,P10635,1
8793,DB00861,P23219,1
8794,DB00316,O60656,1
8795,DB03731,P78540,1
8796,DB00370,P08684,1
8797,DB00157,Q02338,1
8798,DB03169,P04035,1
8799,DB00594,P00749,1
8800,DB00280,P20309,1
8801,DB06936,P00734,1
8802,DB02773,P23219,1
8803,DB00934,P08913,1
8804,DB00143,P46439,1
8805,DB05419,Q9NYX4,1
8806,DB00457,P18089,1
8807,DB01017,P29466,1
8808,DB02604,P11217,1
8809,DB01466,P20813,1
8810,DB05758,P01375,1
8811,DB00850,P10632,1
8812,DB08535,P24941,1
8813,DB05713,P00742,1
8814,DB00593,Q9HB55,1
8815,DB00690,P34903,1
8816,DB04464,P61769,1
8817,DB00126,Q8N543,1
8818,DB01710,P02144,1
8819,DB03611,Q00266,1
8820,DB06999,P15056,1
8821,DB00247,P30939,1
8822,DB01166,P10635,1
8823,DB00025,P27797,1
8824,DB00031,Q03405,1
8825,DB00640,P55263,1
8826,DB00514,P10632,1
8827,DB00281,P11509,1
8828,DB00139,Q12797,1
8829,DB01224,P20309,1
8830,DB00503,P11712,1
8831,DB08846,P23280,1
8832,DB00679,P35368,1
8833,DB01406,P06401,1
8834,DB01684,P48147,1
8835,DB01712,P62942,1
8836,DB06070,P07900,1
8837,DB00503,P10632,1
8838,DB01064,P28482,1
8839,DB01708,O00591,1
8840,DB00659,Q8TCU5,1
8841,DB00398,P35916,1
8842,DB00945,P11021,1
8843,DB00413,P08913,1
8844,DB01068,P05181,1
8845,DB00794,P78334,1
8846,DB01064,P07550,1
8847,DB00313,Q92769,1
8848,DB04665,P11509,1
8849,DB01097,Q02127,1
8850,DB06594,P49286,1
8851,DB00316,P08684,1
8852,DB00705,P11712,1
8853,DB00363,P08684,1
8854,DB00921,P05177,1
8855,DB07125,O43293,1
8856,DB00497,P41145,1
8857,DB04216,O94768,1
8858,DB00247,P28223,1
8859,DB08595,Q15596,1
8860,DB01054,Q13936,1
8861,DB00028,P31994,1
8862,DB00122,P35790,1
8863,DB01238,P18825,1
8864,DB00767,P35367,1
8865,DB04077,O14717,1
8866,DB07425,P10828,1
8867,DB00444,P08684,1
8868,DB01124,P10632,1
8869,DB06779,P16109,1
8870,DB01259,P08684,1
8871,DB03328,P47989,1
8872,DB00272,P25021,1
8873,DB00109,P33261,1
8874,DB01016,O60706,1
8875,DB00324,P04150,1
8876,DB00157,Q16795,1
8877,DB02854,Q06520,1
8878,DB03976,P17538,1
8879,DB00568,P04798,1
8880,DB00540,P08588,1
8881,DB01018,P33261,1
8882,DB00334,P28335,1
8883,DB08896,P42685,1
8884,DB09033,P26010,1
8885,DB01050,P22309,1
8886,DB02635,O15382,1
8887,DB05812,Q06520,1
8888,DB01115,P20813,1
8889,DB01558,Q9UN88,1
8890,DB05739,P50052,1
8891,DB00313,Q9HAW9,1
8892,DB08557,P07900,1
8893,DB00210,P48443,1
8894,DB01404,P05231,1
8895,DB00481,P20813,1
8896,DB08521,P28482,1
8897,DB01403,P21917,1
8898,DB03461,P42330,1
8899,DB02435,P07477,1
8900,DB01388,P08684,1
8901,DB00463,Q16445,1
8902,DB03317,P99999,1
8903,DB00216,P10635,1
8904,DB00078,P00736,1
8905,DB03591,P12931,1
8906,DB02679,P00918,1
8907,DB05075,P17948,1
8908,DB00333,P10635,1
8909,DB01589,P24046,1
8910,DB00050,P30968,1
8911,DB08764,P07949,1
8912,DB07174,P00797,1
8913,DB05262,P47989,1
8914,DB01365,P25100,1
8915,DB04716,P29597,1
8916,DB00142,P42262,1
8917,DB00030,P48745,1
8918,DB01782,P33981,1
8919,DB04083,P11926,1
8920,DB04315,Q08188,1
8921,DB03495,P04746,1
8922,DB04700,Q9Y2Q3,1
8923,DB00490,P14416,1
8924,DB02078,P30405,1
8925,DB05486,P41597,1
8926,DB00745,P20815,1
8927,DB04285,P18031,1
8928,DB00349,P33261,1
8929,DB00071,Q16270,1
8930,DB01021,Q13621,1
8931,DB00653,Q13698,1
8932,DB02045,P07477,1
8933,DB00482,O15530,1
8934,DB02873,Q16539,1
8935,DB08765,P00918,1
8936,DB00377,P10635,1
8937,DB00883,P16066,1
8938,DB08526,P09668,1
8939,DB03120,P61626,1
8940,DB00794,Q13002,1
8941,DB00617,P05181,1
8942,DB06216,P35462,1
8943,DB00175,P20815,1
8944,DB00313,P35503,1
8945,DB01186,P10635,1
8946,DB09330,P05177,1
8947,DB00533,P05177,1
8948,DB07926,P03956,1
8949,DB07995,P61925,1
8950,DB00316,P10635,1
8951,DB00220,P05177,1
8952,DB08901,P07949,1
8953,DB06741,O60391,1
8954,DB08700,P08581,1
8955,DB04194,P61626,1
8956,DB00866,P10635,1
8957,DB07878,P25774,1
8958,DB00277,P29275,1
8959,DB05882,Q92731,1
8960,DB06730,P24462,1
8961,DB07010,P28482,1
8962,DB02152,Q02750,1
8963,DB08152,P00734,1
8964,DB01307,P05177,1
8965,DB03666,P23919,1
8966,DB04071,P00326,1
8967,DB00682,P04798,1
8968,DB03221,P00918,1
8969,DB01392,P14416,1
8970,DB03292,P78330,1
8971,DB03714,P18031,1
8972,DB00157,P30837,1
8973,DB00774,Q12791,1
8974,DB06770,P05181,1
8975,DB02352,P09960,1
8976,DB01045,P24462,1
8977,DB01247,P27338,1
8978,DB05767,P05231,1
8979,DB04510,P00558,1
8980,DB00624,P20815,1
8981,DB01104,P21397,1
8982,DB05740,Q9UGM1,1
8983,DB03496,P06493,1
8984,DB00530,P00533,1
8985,DB01393,Q07869,1
8986,DB01176,P35367,1
8987,DB01835,P35228,1
8988,DB00546,P18507,1
8989,DB02701,P09874,1
8990,DB05092,P13612,1
8991,DB01021,P00918,1
8992,DB01363,P23975,1
8993,DB00898,P32297,1
8994,DB01174,Q14957,1
8995,DB00721,P27338,1
8996,DB00786,Q9Y5R2,1
8997,DB00489,P08588,1
8998,DB00622,Q08289,1
8999,DB00594,P51168,1
9000,DB02651,P18031,1
9001,DB07858,P17612,1
9002,DB00309,P08684,1
9003,DB03884,Q9UJM8,1
9004,DB07713,P22894,1
9005,DB04348,P19835,1
9006,DB04334,Q16853,1
9007,DB00736,P08684,1
9008,DB00342,P08912,1
9009,DB05280,P21917,1
9010,DB03896,P51003,1
9011,DB00659,P18505,1
9012,DB05147,Q9H4B7,1
9013,DB00818,O14764,1
9014,DB02494,P61313,1
9015,DB02235,P05067,1
9016,DB02538,P24941,1
9017,DB04351,Q99798,1
9018,DB04288,P24941,1
9019,DB00035,P23219,1
9020,DB00321,Q16620,1
9021,DB02919,P00374,1
9022,DB02342,Q16678,1
9023,DB00012,P19235,1
9024,DB03673,P00439,1
9025,DB00002,P00533,1
9026,DB00270,O95180,1
9027,DB07160,P07858,1
9028,DB00381,Q13698,1
9029,DB00661,P11712,1
9030,DB01236,P30049,1
9031,DB00216,P28566,1
9032,DB04043,P80188,1
9033,DB06168,P01584,1
9034,DB00767,P11229,1
9035,DB01708,P47869,1
9036,DB02697,P45452,1
9037,DB05087,P14867,1
9038,DB01437,P48169,1
9039,DB06216,P21917,1
9040,DB07676,Q16566,1
9041,DB08148,P17612,1
9042,DB00434,P28335,1
9043,DB01320,Q14524,1
9044,DB00370,P35367,1
9045,DB00697,P08913,1
9046,DB02363,P07998,1
9047,DB01381,P23975,1
9048,DB03147,P16219,1
9049,DB00169,P04798,1
9050,DB02901,P14061,1
9051,DB00898,O00591,1
9052,DB01454,P41595,1
9053,DB00157,O43181,1
9054,DB04959,P08729,1
9055,DB00266,Q08257,1
9056,DB07260,P09960,1
9057,DB07589,P25774,1
9058,DB00583,O76082,1
9059,DB09054,P33261,1
9060,DB01356,P29218,1
9061,DB00604,P10632,1
9062,DB01901,P05230,1
9063,DB01364,P35348,1
9064,DB06207,P08684,1
9065,DB00075,P12314,1
9066,DB00334,Q9UN88,1
9067,DB01224,P35367,1
9068,DB02824,P34896,1
9069,DB00385,P11388,1
9070,DB04932,P29274,1
9071,DB01708,P14061,1
9072,DB01325,P55011,1
9073,DB00585,P25021,1
9074,DB01151,P33260,1
9075,DB04272,P40926,1
9076,DB03793,P14920,1
9077,DB00184,P10632,1
9078,DB00503,P33261,1
9079,DB03024,P00797,1
9080,DB08231,P84077,1
9081,DB04440,P00813,1
9082,DB08888,P02751,1
9083,DB09030,P25116,1
9084,DB00715,P23975,1
9085,DB08028,P22894,1
9086,DB06708,P10635,1
9087,DB04315,P51151,1
9088,DB08008,Q02127,1
9089,DB04960,P49356,1
9090,DB09048,P10635,1
9091,DB00484,P08913,1
9092,DB01215,P28476,1
9093,DB06096,P29475,1
9094,DB04363,P30043,1
9095,DB01622,P21728,1
9096,DB07688,P24941,1
9097,DB01054,Q01668,1
9098,DB03910,P29474,1
9099,DB00497,P02763,1
9100,DB08330,O14957,1
9101,DB07852,P24941,1
9102,DB05434,P15692,1
9103,DB00818,P35499,1
9104,DB08588,P27487,1
9105,DB01565,P35372,1
9106,DB00421,Q13698,1
9107,DB07907,Q9UJM8,1
9108,DB03759,P42262,1
9109,DB03975,P00918,1
9110,DB00511,P05023,1
9111,DB11362,P43119,1
9112,DB07755,P24941,1
9113,DB00641,P22309,1
9114,DB01418,P05177,1
9115,DB00583,P47989,1
9116,DB03565,P04054,1
9117,DB05476,Q03405,1
9118,DB06480,Q13639,1
9119,DB00142,Q13224,1
9120,DB08047,P03372,1
9121,DB01125,P38435,1
9122,DB04861,P10635,1
9123,DB00786,Q9ULZ9,1
9124,DB07237,P09960,1
9125,DB03984,P25774,1
9126,DB00653,Q06432,1
9127,DB04424,P07477,1
9128,DB00368,P18825,1
9129,DB00151,P48507,1
9130,DB01012,P08684,1
9131,DB02541,P35030,1
9132,DB05507,P29466,1
9133,DB00661,Q08289,1
9134,DB00753,P47870,1
9135,DB00393,P35869,1
9136,DB00171,Q9UM73,1
9137,DB01671,P00918,1
9138,DB00170,P00734,1
9139,DB00972,P33261,1
9140,DB02580,P35080,1
9141,DB06626,P05177,1
9142,DB01156,Q01959,1
9143,DB00145,P48167,1
9144,DB01191,P05181,1
9145,DB01068,O00591,1
9146,DB08439,P02788,1
9147,DB00448,P33260,1
9148,DB02656,P11309,1
9149,DB00812,P11712,1
9150,DB00201,O76074,1
9151,DB00421,P06401,1
9152,DB00836,P01189,1
9153,DB07374,P39023,1
9154,DB04299,P17174,1
9155,DB01065,P48039,1
9156,DB00269,P03372,1
9157,DB03940,P07195,1
9158,DB05449,P08183,1
9159,DB06148,P28335,1
9160,DB05303,P14778,1
9161,DB01409,P10635,1
9162,DB00801,P28472,1
9163,DB01752,P50135,1
9164,DB00151,Q9Y600,1
9165,DB00030,P08069,1
9166,DB01127,P05181,1
9167,DB04905,P04798,1
9168,DB00244,P05164,1
9169,DB07947,P49841,1
9170,DB01157,P00374,1
9171,DB01045,P46721,1
9172,DB03382,P00441,1
9173,DB00104,P05164,1
9174,DB08846,P04798,1
9175,DB00363,P11712,1
9176,DB00675,P33261,1
9177,DB00899,P41145,1
9178,DB00627,Q8TDS4,1
9179,DB07593,P43235,1
9180,DB00659,O15399,1
9181,DB00308,Q9H252,1
9182,DB00162,O95237,1
9183,DB04530,O60493,1
9184,DB05744,P05231,1
9185,DB00142,Q8TCU5,1
9186,DB00761,Q9Y666,1
9187,DB04908,P08908,1
9188,DB01769,P48147,1
9189,DB04315,P62330,1
9190,DB01347,P30556,1
9191,DB00564,P24462,1
9192,DB01588,P34903,1
9193,DB04276,P07384,1
9194,DB03740,P22303,1
9195,DB08070,P17612,1
9196,DB00098,P06756,1
9197,DB01866,P12931,1
9198,DB07876,Q13464,1
9199,DB00130,Q9UI32,1
9200,DB00204,P08684,1
9201,DB02311,P62942,1
9202,DB01429,Q14524,1
9203,DB03994,P12429,1
9204,DB07947,P17612,1
9205,DB01059,P05177,1
9206,DB01142,P35348,1
9207,DB01184,P20815,1
9208,DB07550,P00734,1
9209,DB00819,P00918,1
9210,DB03948,P20839,1
9211,DB00202,P06276,1
9212,DB00151,Q16878,1
9213,DB00602,O75311,1
9214,DB05458,P17787,1
9215,DB00795,Q9UPY5,1
9216,DB07210,P24941,1
9217,DB01235,P10635,1
9218,DB00181,O75899,1
9219,DB01095,P04798,1
9220,DB06951,Q9UNI1,1
9221,DB07789,P53350,1
9222,DB00356,P10635,1
9223,DB01120,P33261,1
9224,DB00228,P14867,1
9225,DB08231,Q15788,1
9226,DB00238,P11509,1
9227,DB00321,P34969,1
9228,DB06080,P17948,1
9229,DB00887,Q13621,1
9230,DB03088,P04746,1
9231,DB02010,P11309,1
9232,DB00203,P10635,1
9233,DB03882,Q92731,1
9234,DB06678,P18825,1
9235,DB00233,O15111,1
9236,DB02621,P06396,1
9237,DB00114,P54687,1
9238,DB09068,P08684,1
9239,DB00346,P35368,1
9240,DB00642,P27707,1
9241,DB01028,Q09470,1
9242,DB01068,P47870,1
9243,DB01200,P35368,1
9244,DB09079,P22607,1
9245,DB01559,P20813,1
9246,DB05930,P40238,1
9247,DB02723,P00734,1
9248,DB01200,P41595,1
9249,DB00697,P05177,1
9250,DB01169,P08684,1
9251,DB00292,P11511,1
9252,DB01049,P08913,1
9253,DB00622,P54289,1
9254,DB06695,P23141,1
9255,DB00898,P43681,1
9256,DB00477,P35368,1
9257,DB00898,P48051,1
9258,DB01022,P38435,1
9259,DB04216,P11309,1
9260,DB04108,P50579,1
9261,DB05767,P01584,1
9262,DB03088,P19961,1
9263,DB00755,P20815,1
9264,DB01194,P35218,1
9265,DB00481,Q92731,1
9266,DB01028,P47870,1
9267,DB00157,P16219,1
9268,DB08522,Q16539,1
9269,DB00244,P23219,1
9270,DB01065,P16083,1
9271,DB00285,P31645,1
9272,DB01197,P08253,1
9273,DB04844,P14416,1
9274,DB01135,Q15822,1
9275,DB07328,P27487,1
9276,DB01410,P04150,1
9277,DB07872,P00742,1
9278,DB02659,P00403,1
9279,DB08448,P00374,1
9280,DB08865,Q9UM73,1
9281,DB05651,Q92769,1
9282,DB07855,P61925,1
9283,DB08248,P20248,1
9284,DB02659,P04054,1
9285,DB06774,P09172,1
9286,DB08749,P56817,1
9287,DB00420,P08173,1
9288,DB00087,P31358,1
9289,DB01259,P04626,1
9290,DB00898,Q8N1C3,1
9291,DB00387,P08173,1
9292,DB04967,P11387,1
9293,DB07100,P07900,1
9294,DB00908,P11712,1
9295,DB03645,P13929,1
9296,DB00583,Q9UKG9,1
9297,DB04725,P10632,1
9298,DB00142,Q12879,1
9299,DB08794,P15104,1
9300,DB01228,Q14524,1
9301,DB06964,P07900,1
9302,DB00402,P47870,1
9303,DB00431,O75311,1
9304,DB00071,P98164,1
9305,DB01174,Q13224,1
9306,DB04447,P00352,1
9307,DB04010,P09874,1
9308,DB00370,P35348,1
9309,DB04720,P68400,1
9310,DB00675,Q02156,1
9311,DB04141,P07919,1
9312,DB00589,P28223,1
9313,DB00374,P43119,1
9314,DB00853,P08684,1
9315,DB01068,P34903,1
9316,DB00354,P35367,1
9317,DB03957,P60568,1
9318,DB01059,P04798,1
9319,DB01454,Q05940,1
9320,DB00785,P11229,1
9321,DB00544,P19971,1
9322,DB01141,P15289,1
9323,DB00220,P24462,1
9324,DB05109,P05181,1
9325,DB01136,P17302,1
9326,DB00313,P35498,1
9327,DB01151,P05177,1
9328,DB08348,Q460N3,1
9329,DB04817,P23219,1
9330,DB01346,P14867,1
9331,DB01242,P05177,1
9332,DB01422,P50579,1
9333,DB07268,P45983,1
9334,DB07841,O95749,1
9335,DB00157,O95168,1
9336,DB01621,P05177,1
9337,DB00163,P09211,1
9338,DB04786,Q9NXA8,1
9339,DB08388,P45452,1
9340,DB01591,P08684,1
9341,DB05036,Q15185,1
9342,DB03602,P08263,1
9343,DB05206,P01019,1
9344,DB05822,P23219,1
9345,DB01236,P78334,1
9346,DB01151,P11229,1
9347,DB08882,P08684,1
9348,DB00174,Q96I59,1
9349,DB03685,P62312,1
9350,DB01677,P16930,1
9351,DB01045,Q9HB55,1
9352,DB08237,Q9UBT6,1
9353,DB01065,P14902,1
9354,DB02659,P09669,1
9355,DB00370,P11712,1
9356,DB00721,Q12791,1
9357,DB03968,P00797,1
9358,DB00126,O60568,1
9359,DB00532,P10632,1
9360,DB03008,Q16706,1
9361,DB02358,P11586,1
9362,DB01091,Q14534,1
9363,DB07932,Q15596,1
9364,DB01992,Q9BWD1,1
9365,DB00150,P17752,1
9366,DB05303,P01375,1
9367,DB04325,P07478,1
9368,DB00201,Q14123,1
9369,DB00494,P21964,1
9370,DB03401,P51178,1
9371,DB03195,P23919,1
9372,DB00701,P08684,1
9373,DB02431,Q9BZX2,1
9374,DB01177,P10635,1
9375,DB06882,P12931,1
9376,DB04727,P35968,1
9377,DB00285,P33261,1
9378,DB08271,P08254,1
9379,DB00404,P24462,1
9380,DB04324,P50579,1
9381,DB01412,P30542,1
9382,DB07630,P00742,1
9383,DB01103,P08684,1
9384,DB03937,P06744,1
9385,DB05413,P05154,1
9386,DB02007,P19367,1
9387,DB04395,P49841,1
9388,DB01708,O60391,1
9389,DB04662,P24941,1
9390,DB01698,P42330,1
9391,DB08777,O14757,1
9392,DB00709,Q99447,1
9393,DB00641,P20815,1
9394,DB00145,P22557,1
9395,DB06372,P01583,1
9396,DB00349,P47870,1
9397,DB00363,Q16678,1
9398,DB00483,P22303,1
9399,DB00508,P14416,1
9400,DB00630,P29074,1
9401,DB00143,P19440,1
9402,DB00408,P34969,1
9403,DB01115,P11712,1
9404,DB00334,P35462,1
9405,DB01059,P11388,1
9406,DB01812,Q9Y663,1
9407,DB00201,P10632,1
9408,DB00790,P06276,1
9409,DB01183,P10632,1
9410,DB04147,P02689,1
9411,DB01016,P48048,1
9412,DB04000,P42262,1
9413,DB00157,O95178,1
9414,DB03435,Q9UBQ6,1
9415,DB00157,P21695,1
9416,DB00974,P00813,1
9417,DB00127,P11926,1
9418,DB00007,P30968,1
9419,DB07860,P17612,1
9420,DB08422,P00734,1
9421,DB00182,P31645,1
9422,DB00875,P20711,1
9423,DB01454,Q01959,1
9424,DB00082,P33261,1
9425,DB00745,P08684,1
9426,DB03637,P35030,1
9427,DB01254,P09619,1
9428,DB00661,P08684,1
9429,DB02320,P11217,1
9430,DB04977,P08684,1
9431,DB07542,P07339,1
9432,DB00792,P10635,1
9433,DB00277,P08684,1
9434,DB01199,P46098,1
9435,DB00145,P23415,1
9436,DB00306,Q13002,1
9437,DB07954,Q13946,1
9438,DB00120,Q9UHI5,1
9439,DB00051,P31995,1
9440,DB04871,P04798,1
9441,DB00546,P47870,1
9442,DB04166,Q96RQ9,1
9443,DB00157,O95298,1
9444,DB00641,P10632,1
9445,DB00763,P10635,1
9446,DB01595,O00591,1
9447,DB00157,P40925,1
9448,DB01269,P00533,1
9449,DB05294,Q02763,1
9450,DB05749,P11511,1
9451,DB03573,Q9UBX1,1
9452,DB00454,P41145,1
9453,DB05771,P22301,1
9454,DB00908,P08684,1
9455,DB04230,O75390,1
9456,DB05041,Q16831,1
9457,DB01100,P08684,1
9458,DB01220,O75469,1
9459,DB00120,P07101,1
9460,DB00695,Q13621,1
9461,DB08877,P23458,1
9462,DB00679,P28223,1
9463,DB00087,P31995,1
9464,DB05079,P28223,1
9465,DB00455,P10632,1
9466,DB06823,P05164,1
9467,DB02869,O60911,1
9468,DB08804,P21397,1
9469,DB00683,P47869,1
9470,DB07074,P03951,1
9471,DB00463,O00591,1
9472,DB04985,P08865,1
9473,DB00429,P34995,1
9474,DB04938,P11712,1
9475,DB00944,P22303,1
9476,DB07633,P16442,1
9477,DB01409,P11229,1
9478,DB08096,Q16539,1
9479,DB00148,P06732,1
9480,DB00726,P08913,1
9481,DB05029,P47712,1
9482,DB00734,P21728,1
9483,#Drug,Gene,1
9484,DB00371,P31644,1
9485,DB08899,P08684,1
9486,DB01361,Q9HB55,1
9487,DB08865,P20815,1
9488,DB00780,P21397,1
9489,DB00081,P02745,1
9490,DB06781,P04150,1
9491,DB01012,P10635,1
9492,DB01103,P50135,1
9493,DB08495,P00742,1
9494,DB00471,P08684,1
9495,DB04464,Q92696,1
9496,DB00908,Q12809,1
9497,DB01038,P21728,1
9498,DB02665,P07477,1
9499,DB01222,P08684,1
9500,DB08607,P10632,1
9501,DB00845,O95342,1
9502,DB06637,P05181,1
9503,DB07751,P24941,1
9504,DB01238,P14416,1
9505,DB01692,P04183,1
9506,DB02482,P53778,1
9507,DB02915,P24941,1
9508,DB01189,P30049,1
9509,DB00945,O43741,1
9510,DB07448,P28838,1
9511,DB04924,P20309,1
9512,DB01229,P24462,1
9513,DB01268,P35916,1
9514,DB00599,P05181,1
9515,DB04173,P49789,1
9516,DB04355,Q14376,1
9517,DB08848,Q9NSD5,1
9518,DB01285,P26439,1
9519,DB04798,P42262,1
9520,DB00098,P20701,1
9521,DB00857,Q14534,1
9522,DB00205,P10635,1
9523,DB00512,P02768,1
9524,DB00801,P18505,1
9525,DB04855,P35348,1
9526,DB00562,P00915,1
9527,DB08901,P21802,1
9528,DB00321,P05177,1
9529,DB02803,P00797,1
9530,DB04563,P07477,1
9531,DB08339,P00519,1
9532,DB07969,P08581,1
9533,DB02049,P45452,1
9534,DB00030,P06400,1
9535,DB00467,P11388,1
9536,DB01351,P42262,1
9537,DB02379,P04746,1
9538,DB01356,O14732,1
9539,DB01206,Q9H169,1
9540,DB08930,P08684,1
9541,DB01033,P12268,1
9542,DB00628,P08684,1
9543,DB00411,P47712,1
9544,DB01167,P10635,1
9545,DB00139,Q02809,1
9546,DB00905,P42330,1
9547,DB00217,P13945,1
9548,DB00368,P13945,1
9549,DB07498,P15121,1
9550,DB01169,Q16881,1
9551,DB00172,P45877,1
9552,DB01588,Q99928,1
9553,DB01589,P78334,1
9554,DB01006,P08684,1
9555,DB00892,P06276,1
9556,DB01098,P04035,1
9557,DB00304,P06401,1
9558,DB01624,P35348,1
9559,DB01694,Q9NP99,1
9560,DB06176,P08684,1
9561,DB07329,P01859,1
9562,DB01595,A8MPY1,1
9563,DB05766,P11229,1
9564,DB00150,Q8IWU9,1
9565,DB00443,P11511,1
9566,DB08346,P08238,1
9567,DB02598,P19021,1
9568,DB04982,P42262,1
9569,DB00277,Q07343,1
9570,DB00170,P15559,1
9571,DB01029,P35503,1
9572,DB00977,P08684,1
9573,DB05177,P09960,1
9574,DB00195,P05177,1
9575,DB08896,O60656,1
9576,DB00908,P10632,1
9577,DB01363,P13945,1
9578,DB00842,P28472,1
9579,DB00142,P15104,1
9580,DB00201,P78527,1
9581,DB01488,P28223,1
9582,DB01043,P33261,1
9583,DB06876,O14757,1
9584,DB07171,P42892,1
9585,DB00767,P08172,1
9586,DB08453,O14957,1
9587,DB01159,P47870,1
9588,DB01026,P11712,1
9589,DB03247,P30043,1
9590,DB00334,P28223,1
9591,DB04083,P21549,1
9592,DB08091,Q16539,1
9593,DB01202,Q00975,1
9594,DB00338,P05177,1
9595,DB06726,P07550,1
9596,DB05324,P00533,1
9597,DB05024,Q07973,1
9598,DB00134,Q00266,1
9599,DB07840,P11362,1
9600,DB08565,P17538,1
9601,DB00157,P48448,1
9602,DB01050,P12104,1
9603,DB01232,P20815,1
9604,DB01621,P21728,1
9605,DB08893,P10635,1
9606,DB04141,P08574,1
9607,DB08615,P22303,1
9608,DB00144,P17252,1
9609,DB07465,P27487,1
9610,DB01142,P35368,1
9611,DB04721,P68400,1
9612,DB06268,P24530,1
9613,DB08918,P31645,1
9614,DB03435,P30085,1
9615,DB04217,P32929,1
9616,DB00800,P35368,1
9617,DB07509,P37231,1
9618,DB00159,P32418,1
9619,DB00425,P23219,1
9620,DB00543,P08173,1
9621,DB07095,P07477,1
9622,DB00703,P22748,1
9623,DB00300,P22392,1
9624,DB05266,Q08499,1
9625,DB08024,P27487,1
9626,DB00972,P20813,1
9627,DB06712,Q01668,1
9628,DB01092,P04798,1
9629,DB00468,P05177,1
9630,DB00114,Q96I15,1
9631,DB00250,P35354,1
9632,DB00193,P35372,1
9633,DB00197,P04798,1
9634,DB00291,P09211,1
9635,DB02116,P24941,1
9636,DB00546,Q8N1C3,1
9637,DB00157,P26439,1
9638,DB00116,P34897,1
9639,DB00628,Q8N1C3,1
9640,DB08896,P33261,1
9641,DB03860,Q92731,1
9642,DB00191,P21397,1
9643,DB01496,P48169,1
9644,DB02405,P09466,1
9645,DB00738,P04798,1
9646,DB01219,P21817,1
9647,DB04688,P01834,1
9648,DB01136,P07550,1
9649,DB04920,P05181,1
9650,DB07281,P56817,1
9651,DB01159,P48051,1
9652,DB00081,P11836,1
9653,DB00672,P23219,1
9654,DB01959,Q08499,1
9655,DB08330,P08574,1
9656,DB00396,P06401,1
9657,DB01558,P08684,1
9658,DB08811,P27815,1
9659,DB01587,P30536,1
9660,DB00205,P10632,1
9661,DB04768,Q9H3S4,1
9662,DB01045,P05181,1
9663,DB01189,Q8N1C3,1
9664,DB04630,P19099,1
9665,DB01320,P20813,1
9666,DB00341,P35367,1
9667,DB01138,P33527,1
9668,DB01392,P35462,1
9669,DB01375,Q9Y277,1
9670,DB06953,P49356,1
9671,DB08734,P04818,1
9672,DB00486,P21554,1
9673,DB00283,P35367,1
9674,DB01132,P37231,1
9675,DB07033,O15530,1
9676,DB04564,P09848,1
9677,DB03100,P35228,1
9678,DB05361,P01008,1
9679,DB06981,P63208,1
9680,DB02196,Q16222,1
9681,DB07045,Q99933,1
9682,DB01238,P28222,1
9683,DB00775,P08514,1
9684,DB06589,P05177,1
9685,DB04794,P20813,1
9686,DB07920,P39900,1
9687,DB00142,O75879,1
9688,DB01454,P23975,1
9689,DB05458,P43681,1
9690,DB00661,P33260,1
9691,DB06734,P38606,1
9692,DB01118,P04798,1
9693,DB00568,Q01668,1
9694,DB00252,P20813,1
9695,DB01558,P05177,1
9696,DB09048,P11712,1
9697,DB00247,P28335,1
9698,DB01559,P78334,1
9699,DB02217,Q9NPB1,1
9700,DB00616,P12821,1
9701,DB00321,P41143,1
9702,DB00320,P41595,1
9703,DB08429,P27487,1
9704,DB07211,P00742,1
9705,DB08762,P15085,1
9706,DB07809,P00734,1
9707,DB05184,P12931,1
9708,DB00590,Q9NS40,1
9709,DB07531,P24941,1
9710,DB00810,P11229,1
9711,DB00544,Q06203,1
