,Drug_ID,Protein_ID,label
8824,DB08192,P12931,1
8825,DB00482,O15530,1
8826,DB02873,Q16539,1
8827,DB08765,P00918,1
8828,DB00377,P10635,1
8829,DB08896,P04049,1
8830,DB03120,P61626,1
8831,DB00420,P25100,1
8832,DB00794,Q13002,1
8833,DB00617,P05181,1
8834,DB06216,P35462,1
8835,DB00175,P20815,1
8836,DB01186,P10635,1
8837,DB08766,P28838,1
8838,DB01162,Q9H252,1
8839,DB00533,P05177,1
8840,DB02165,P09488,1
8841,DB07926,P03956,1
8842,DB00734,P08684,1
8843,DB00220,P05177,1
8844,DB00993,P09210,1
8845,DB00866,P10635,1
8846,DB07878,P25774,1
8847,DB05882,Q92731,1
8848,DB06730,P24462,1
8849,DB08152,P00734,1
8850,DB03666,P23919,1
8851,DB00142,P48506,1
8852,DB04071,P00326,1
8853,DB00169,P51589,1
8854,DB01392,P14416,1
8855,DB01403,P10635,1
8856,DB04847,Q96KS0,1
8857,DB00476,P10635,1
8858,DB03292,P78330,1
8859,DB00232,P22748,1
8860,DB06770,P05181,1
8861,DB02352,P09960,1
8862,DB01045,P24462,1
8863,DB05767,P05231,1
8864,DB04510,P00558,1
8865,DB00624,P20815,1
8866,DB01151,P35367,1
8867,DB01104,P21397,1
8868,DB05740,Q9UGM1,1
8869,DB03496,P06493,1
8870,DB00530,P00533,1
8871,DB01085,P08684,1
8872,DB00215,P05181,1
8873,DB01176,P35367,1
8874,DB01435,P33260,1
8875,DB01835,P35228,1
8876,DB00546,P18507,1
8877,DB02701,P09874,1
8878,DB05092,P13612,1
8879,DB02132,P15121,1
8880,DB01021,P00918,1
8881,DB00073,P02746,1
8882,DB00898,P32297,1
8883,DB01174,Q14957,1
8884,DB00131,P49773,1
8885,DB08910,P08684,1
8886,DB00721,P27338,1
8887,DB00786,Q9Y5R2,1
8888,DB00622,Q08289,1
8889,DB00371,O00591,1
8890,DB02651,P18031,1
8891,DB00219,P11229,1
8892,DB07272,P45983,1
8893,DB03884,Q9UJM8,1
8894,DB06148,P35367,1
8895,DB04334,Q16853,1
8896,DB00736,P08684,1
8897,DB00342,P08912,1
8898,DB05280,P21917,1
8899,DB05147,Q9H4B7,1
8900,DB00818,O14764,1
8901,DB02494,P61313,1
8902,DB02235,P05067,1
8903,DB00763,P07202,1
8904,DB02538,P24941,1
8905,DB04351,Q99798,1
8906,DB00675,Q92731,1
8907,DB00035,P23219,1
8908,DB02342,Q16678,1
8909,DB00002,P00533,1
8910,DB00270,O95180,1
8911,DB00381,Q13698,1
8912,DB00661,P11712,1
8913,DB06168,P01584,1
8914,DB00259,P08684,1
8915,DB00767,P11229,1
8916,DB02697,P45452,1
8917,DB01437,P48169,1
8918,DB06216,P21917,1
8919,DB07676,Q16566,1
8920,DB08148,P17612,1
8921,DB00434,P28335,1
8922,DB02090,P08254,1
8923,DB01338,P06276,1
8924,DB02363,P07998,1
8925,DB00169,P04798,1
8926,DB00624,P21397,1
8927,DB00898,O00591,1
8928,DB01454,P41595,1
8929,DB00157,O43181,1
8930,DB04959,P08729,1
8931,DB06412,P16860,1
8932,DB01601,P05177,1
8933,DB07260,P09960,1
8934,DB07589,P25774,1
8935,DB09054,P33261,1
8936,DB00396,P03372,1
8937,DB01356,P29218,1
8938,DB00270,Q08289,1
8939,DB00604,P10632,1
8940,DB03880,Q9UNA0,1
8941,DB06207,P08684,1
8942,DB00075,P12314,1
8943,DB00334,Q9UN88,1
8944,DB01224,P35367,1
8945,DB02824,P34896,1
8946,DB00385,P11388,1
8947,DB01708,P14061,1
8948,DB01325,P55011,1
8949,DB00585,P25021,1
8950,DB01151,P33260,1
8951,DB03793,P14920,1
8952,DB00184,P10632,1
8953,DB00503,P33261,1
8954,DB03024,P00797,1
8955,DB04440,P00813,1
8956,DB08888,P02751,1
8957,DB00148,P48029,1
8958,DB09030,P25116,1
8959,DB00715,P23975,1
8960,DB08342,Q8IUR0,1
8961,DB08028,P22894,1
8962,DB04315,P51151,1
8963,DB08008,Q02127,1
8964,DB08527,P20248,1
8965,DB04960,P49356,1
8966,DB09048,P10635,1
8967,DB00484,P08913,1
8968,DB00414,P16152,1
8969,DB00413,P18825,1
8970,DB02557,P08473,1
8971,DB04363,P30043,1
8972,DB01622,P21728,1
8973,DB00741,P04150,1
8974,DB07688,P24941,1
8975,DB01054,Q01668,1
8976,DB03910,P29474,1
8977,DB00497,P02763,1
8978,DB08330,O14957,1
8979,DB05434,P15692,1
8980,DB08588,P27487,1
8981,DB00790,P12821,1
8982,DB06684,P10635,1
8983,DB01032,P33261,1
8984,DB03759,P42262,1
8985,DB03975,P00918,1
8986,DB07755,P24941,1
8987,DB00641,P22309,1
8988,DB01418,P05177,1
8989,DB00583,P47989,1
8990,DB06292,O60656,1
8991,DB03565,P04054,1
8992,DB00686,P09038,1
8993,DB05476,Q03405,1
8994,DB00142,Q13224,1
8995,DB01125,P38435,1
8996,DB04861,P10635,1
8997,DB07237,P09960,1
8998,DB03984,P25774,1
8999,DB00653,Q06432,1
9000,DB04424,P07477,1
9001,DB00151,P48507,1
9002,DB01012,P08684,1
9003,DB05507,P29466,1
9004,DB00393,P35869,1
9005,DB00241,P14867,1
9006,DB00171,Q9UM73,1
9007,DB01671,P00918,1
9008,DB00170,P00734,1
9009,DB00972,P33261,1
9010,DB02580,P35080,1
9011,DB00189,P47870,1
9012,DB03247,Q9NYQ3,1
9013,DB06626,P05177,1
9014,DB00673,P05177,1
9015,DB01156,Q01959,1
9016,DB00145,P48167,1
9017,DB00133,P20132,1
9018,DB01191,P05181,1
9019,DB08439,P02788,1
9020,DB01259,P20815,1
9021,DB04447,P60174,1
9022,DB02656,P11309,1
9023,DB00812,P11712,1
9024,DB00201,O76074,1
9025,DB00421,P06401,1
9026,DB00836,P01189,1
9027,DB08150,P61925,1
9028,DB00778,P20813,1
9029,DB04299,P17174,1
9030,DB00032,P23945,1
9031,DB01065,P48039,1
9032,DB02868,P62158,1
9033,DB00269,P03372,1
9034,DB01126,P18405,1
9035,DB03940,P07195,1
9036,DB05449,P08183,1
9037,DB06148,P28335,1
9038,DB04235,P80404,1
9039,DB05303,P14778,1
9040,DB00202,Q9GZZ6,1
9041,DB01409,P10635,1
9042,DB00454,P11229,1
9043,DB00801,P28472,1
9044,DB01752,P50135,1
9045,DB00030,P08069,1
9046,DB00328,P14555,1
9047,DB01127,P05181,1
9048,DB00244,P05164,1
9049,DB07947,P49841,1
9050,DB01045,P46721,1
9051,DB03382,P00441,1
9052,DB02052,Q00535,1
9053,DB00104,P05164,1
9054,DB00897,A8MPY1,1
9055,DB00659,P18507,1
9056,DB00363,P11712,1
9057,DB00899,P41145,1
9058,DB00627,Q8TDS4,1
9059,DB07593,P43235,1
9060,DB00659,O15399,1
9061,DB04377,P04035,1
9062,DB01234,P04150,1
9063,DB07120,P00734,1
9064,DB00162,O95237,1
9065,DB01589,O00591,1
9066,DB04530,O60493,1
9067,DB05744,P05231,1
9068,DB00142,Q8TCU5,1
9069,DB00761,Q9Y666,1
9070,DB04908,P08908,1
9071,DB04315,P62330,1
9072,DB00564,P24462,1
9073,DB01588,P34903,1
9074,DB04276,P07384,1
9075,DB00128,P30520,1
9076,DB08070,P17612,1
9077,DB00098,P06756,1
9078,DB01866,P12931,1
9079,DB07876,Q13464,1
9080,DB00130,Q9UI32,1
9081,DB00204,P08684,1
9082,DB02311,P62942,1
9083,DB01059,P05177,1
9084,DB01142,P35348,1
9085,DB04012,P62942,1
9086,DB03147,Q86YB8,1
9087,DB07550,P00734,1
9088,DB00819,P00918,1
9089,DB05458,P17787,1
9090,DB07210,P24941,1
9091,DB01235,P10635,1
9092,DB04930,P08684,1
9093,DB01095,P04798,1
9094,DB00356,P10635,1
9095,DB01917,P17707,1
9096,DB00228,P14867,1
9097,DB08231,Q15788,1
9098,DB00238,P11509,1
9099,DB00122,Q8TCT1,1
9100,DB00321,P34969,1
9101,DB06080,P17948,1
9102,DB01242,P10635,1
9103,DB00887,Q13621,1
9104,DB01007,P33261,1
9105,DB02010,P11309,1
9106,DB00203,P10635,1
9107,DB03882,Q92731,1
9108,DB02266,P23219,1
9109,DB00233,O15111,1
9110,DB02621,P06396,1
9111,DB00114,P54687,1
9112,DB09068,P08684,1
9113,DB00346,P35368,1
9114,DB00642,P27707,1
9115,DB01068,P47870,1
9116,DB01437,O00591,1
9117,DB08815,P28223,1
9118,DB01235,P21917,1
9119,DB01559,P20813,1
9120,DB02723,P00734,1
9121,DB01200,P41595,1
9122,DB01407,P08588,1
9123,DB00697,P05177,1
9124,DB01169,P08684,1
9125,DB07760,P13051,1
9126,DB01049,P08913,1
9127,DB00622,P54289,1
9128,DB06695,P23141,1
9129,DB00898,P43681,1
9130,DB00477,P35368,1
9131,DB01110,Q9H2S1,1
9132,DB00540,P18089,1
9133,DB05223,Q92769,1
9134,DB01022,P38435,1
9135,DB04216,P11309,1
9136,DB04108,P50579,1
9137,DB00740,Q14524,1
9138,DB05767,P01584,1
9139,DB01119,P55017,1
9140,DB03088,P19961,1
9141,DB00755,P20815,1
9142,DB01769,P53674,1
9143,DB01194,P35218,1
9144,DB00481,Q92731,1
9145,DB08907,O60656,1
9146,DB00167,O15382,1
9147,DB00134,P31153,1
9148,DB08522,Q16539,1
9149,DB00244,P23219,1
9150,DB00285,P31645,1
9151,DB01197,P08253,1
9152,DB01200,P25100,1
9153,DB01135,Q15822,1
9154,DB02062,P09960,1
9155,DB07328,P27487,1
9156,DB01497,P35372,1
9157,DB07872,P00742,1
9158,DB02659,P00403,1
9159,DB08448,P00374,1
9160,DB05651,Q92769,1
9161,DB07855,P61925,1
9162,DB00735,Q14534,1
9163,DB00371,P78334,1
9164,DB00712,P35503,1
9165,DB02659,P04054,1
9166,DB08749,P56817,1
9167,DB00420,P08173,1
9168,DB01236,P08684,1
9169,DB00087,P31358,1
9170,DB02515,P05062,1
9171,DB01259,P04626,1
9172,DB00171,O43681,1
9173,DB03645,P13929,1
9174,DB00583,Q9UKG9,1
9175,DB04725,P10632,1
9176,DB00405,P35367,1
9177,DB08794,P15104,1
9178,DB01228,Q14524,1
9179,DB09039,P10635,1
9180,DB06964,P07900,1
9181,DB00402,P47870,1
9182,DB01174,Q13224,1
9183,DB04447,P00352,1
9184,DB04010,P09874,1
9185,DB00370,P35348,1
9186,DB04720,P68400,1
9187,DB04144,Q00987,1
9188,DB00374,P43119,1
9189,DB00853,P08684,1
9190,DB01068,P34903,1
9191,DB01033,Q06278,1
9192,DB00354,P35367,1
9193,DB00398,P33261,1
9194,DB03957,P60568,1
9195,DB01296,P05181,1
9196,DB08897,P08172,1
9197,DB01059,P04798,1
9198,DB01454,Q05940,1
9199,DB00785,P11229,1
9200,DB04556,P22303,1
9201,DB00087,P00736,1
9202,DB04920,P06276,1
9203,DB03003,P08263,1
9204,DB00220,P24462,1
9205,DB01136,P17302,1
9206,DB00313,P35498,1
9207,DB01151,P05177,1
9208,DB00157,P11177,1
9209,DB00108,P02746,1
9210,DB00909,P27338,1
9211,DB01544,P08684,1
9212,DB04817,P23219,1
9213,DB00133,O15269,1
9214,DB01242,P05177,1
9215,DB07268,P45983,1
9216,DB07841,O95749,1
9217,DB00157,O95168,1
9218,DB00188,P49720,1
9219,DB00697,Q9Y2I1,1
9220,DB01621,P05177,1
9221,DB00163,P09211,1
9222,DB04786,Q9NXA8,1
9223,DB08388,P45452,1
9224,DB05036,Q15185,1
9225,DB03602,P08263,1
9226,DB05206,P01019,1
9227,DB01236,P78334,1
9228,DB01151,P11229,1
9229,DB00232,P00918,1
9230,DB07045,P11142,1
9231,DB01677,P16930,1
9232,DB00997,P10635,1
9233,DB08237,Q9UBT6,1
9234,DB02659,P09669,1
9235,DB00036,P05981,1
9236,DB00370,P11712,1
9237,DB00721,Q12791,1
9238,DB00126,O60568,1
9239,DB00532,P10632,1
9240,DB03008,Q16706,1
9241,DB01091,Q14534,1
9242,DB07932,Q15596,1
9243,DB01992,Q9BWD1,1
9244,DB00150,P17752,1
9245,DB03429,P12235,1
9246,DB05303,P01375,1
9247,DB04325,P07478,1
9248,DB00201,Q14123,1
9249,DB01359,P08908,1
9250,DB00494,P21964,1
9251,DB03401,P51178,1
9252,DB00115,Q96EY8,1
9253,DB02431,Q9BZX2,1
9254,DB01177,P10635,1
9255,DB06882,P12931,1
9256,DB04727,P35968,1
9257,DB00285,P33261,1
9258,DB01412,P30542,1
9259,DB07630,P00742,1
9260,DB00368,P00439,1
9261,DB01103,P08684,1
9262,DB03937,P06744,1
9263,DB05099,P02671,1
9264,DB04395,P49841,1
9265,DB04662,P24941,1
9266,DB04889,P27338,1
9267,DB02424,P07900,1
9268,DB08777,O14757,1
9269,DB02371,P09871,1
9270,DB00349,P47870,1
9271,DB00363,Q16678,1
9272,DB00483,P22303,1
9273,DB00508,P14416,1
9274,DB00630,P29074,1
9275,DB00408,P34969,1
9276,DB01115,P11712,1
9277,DB00143,P00390,1
9278,DB00334,P35462,1
9279,DB01059,P11388,1
9280,DB08010,P53779,1
9281,DB00201,P10632,1
9282,DB00790,P06276,1
9283,DB08889,P28065,1
9284,DB01812,P07998,1
9285,DB01183,P10632,1
9286,DB04147,P02689,1
9287,DB07036,Q92731,1
9288,DB00554,P23219,1
9289,DB00402,P18505,1
9290,DB01016,P48048,1
9291,DB04000,P42262,1
9292,DB00157,O95178,1
9293,DB04868,P10721,1
9294,DB03435,Q9UBQ6,1
9295,DB00157,P21695,1
9296,DB00974,P00813,1
9297,DB05374,P00533,1
9298,DB05676,P27815,1
9299,DB00127,P11926,1
9300,DB00007,P30968,1
9301,DB01129,P10635,1
9302,DB00107,P48147,1
9303,DB00182,P31645,1
9304,DB01454,Q01959,1
9305,DB00082,P33261,1
9306,DB00745,P08684,1
9307,DB03637,P35030,1
9308,DB01254,P09619,1
9309,DB06697,P33261,1
9310,DB04365,P11229,1
9311,DB00661,P08684,1
9312,DB00945,P04637,1
9313,DB01131,P11712,1
9314,DB02320,P11217,1
9315,DB06702,P20309,1
9316,DB06403,P08684,1
9317,DB07542,P07339,1
9318,DB00454,P20813,1
9319,DB01199,P46098,1
9320,DB00145,P23415,1
9321,DB01544,P35503,1
9322,DB00306,Q13002,1
9323,DB06694,P08913,1
9324,DB07216,P49354,1
9325,DB00422,P10635,1
9326,DB07954,Q13946,1
9327,DB00120,Q9UHI5,1
9328,DB00051,P31995,1
9329,DB00761,Q9UHW9,1
9330,DB00546,P47870,1
9331,DB04166,Q96RQ9,1
9332,DB00157,O95298,1
9333,DB01595,O00591,1
9334,DB00435,P08684,1
9335,DB00157,P40925,1
9336,DB03847,P00734,1
9337,DB05749,P11511,1
9338,DB01403,P35348,1
9339,DB03573,Q9UBX1,1
9340,DB04946,P20815,1
9341,DB00454,P41145,1
9342,DB03175,P61626,1
9343,DB00568,Q9P0X4,1
9344,DB05771,P22301,1
9345,DB00908,P08684,1
9346,DB00025,Q07954,1
9347,DB04230,O75390,1
9348,DB05046,P35372,1
9349,DB01200,P18825,1
9350,DB05041,Q16831,1
9351,DB01100,P08684,1
9352,DB01220,O75469,1
9353,DB07968,P06737,1
9354,DB08877,P23458,1
9355,DB00679,P28223,1
9356,DB01205,Q8N1C3,1
9357,DB05079,P28223,1
9358,DB00455,P10632,1
9359,DB06823,P05164,1
9360,DB02869,O60911,1
9361,DB08804,P21397,1
9362,DB07074,P03951,1
9363,DB01167,P04798,1
9364,DB00463,O00591,1
9365,DB06372,P01584,1
9366,DB01594,P34903,1
9367,DB00429,P34995,1
9368,DB04938,P11712,1
9369,DB00944,P22303,1
9370,DB07633,P16442,1
9371,DB01409,P11229,1
9372,DB06098,Q9Y277,1
9373,DB00148,P06732,1
9374,DB00726,P08913,1
9375,DB00734,P21728,1
9376,#Drug,Gene,1
9377,DB08899,P08684,1
9378,DB02345,P15531,1
9379,DB07077,P03951,1
9380,DB08865,P20815,1
9381,DB00780,P21397,1
9382,DB00081,P02745,1
9383,DB01012,P10635,1
9384,DB01103,P50135,1
9385,DB08495,P00742,1
9386,DB00471,P08684,1
9387,DB04464,Q92696,1
9388,DB01038,P21728,1
9389,DB02665,P07477,1
9390,DB01222,P08684,1
9391,DB08607,P10632,1
9392,DB00845,O95342,1
9393,DB06637,P05181,1
9394,DB07751,P24941,1
9395,DB08449,P15121,1
9396,DB01238,P14416,1
9397,DB01692,P04183,1
9398,DB01181,P20815,1
9399,DB02482,P53778,1
9400,DB02915,P24941,1
9401,DB08338,P68400,1
9402,DB01189,P30049,1
9403,DB00945,O43741,1
9404,DB04924,P20309,1
9405,DB01045,O75469,1
9406,DB01229,P24462,1
9407,DB01268,P35916,1
9408,DB00599,P05181,1
9409,DB04355,Q14376,1
9410,DB08848,Q9NSD5,1
9411,DB00857,Q14534,1
9412,DB00512,P02768,1
9413,DB00801,P18505,1
9414,DB01238,P11229,1
9415,DB04855,P35348,1
9416,DB00548,P14679,1
9417,DB00321,P05177,1
9418,DB04563,P07477,1
9419,DB08339,P00519,1
9420,DB00402,O00591,1
9421,DB02049,P45452,1
9422,DB00114,Q9Y600,1
9423,DB00030,P06400,1
9424,DB00467,P11388,1
9425,DB00683,Q99928,1
9426,DB02379,P04746,1
9427,DB01356,O14732,1
9428,DB01586,P52895,1
9429,DB01206,Q9H169,1
9430,DB08930,P08684,1
9431,DB01167,P10635,1
9432,DB00139,Q02809,1
9433,DB00905,P42330,1
9434,DB00217,P13945,1
9435,DB00368,P13945,1
9436,DB07498,P15121,1
9437,DB01960,Q96C86,1
9438,DB00172,P45877,1
9439,DB01589,P78334,1
9440,DB01006,P08684,1
9441,DB00892,P06276,1
9442,DB00809,P11229,1
9443,DB01098,P04035,1
9444,DB00304,P06401,1
9445,DB01624,P35348,1
9446,DB01694,Q9NP99,1
9447,DB07329,P01859,1
9448,DB01595,A8MPY1,1
9449,DB00457,Q9NS40,1
9450,DB05766,P11229,1
9451,DB00150,Q8IWU9,1
9452,DB00443,P11511,1
9453,DB02598,P19021,1
9454,DB04982,P42262,1
9455,DB07284,P56817,1
9456,DB01029,P35503,1
9457,DB00977,P08684,1
9458,DB05177,P09960,1
9459,DB08896,O60656,1
9460,DB00908,P10632,1
9461,DB00842,P28472,1
9462,DB00201,P78527,1
9463,DB01043,P33261,1
9464,DB01403,P08173,1
9465,DB06876,O14757,1
9466,DB07171,P42892,1
9467,DB00767,P08172,1
9468,DB08453,O14957,1
9469,DB01026,P11712,1
9470,DB01170,P08684,1
9471,DB03247,P30043,1
9472,DB04083,P21549,1
9473,DB08091,Q16539,1
9474,DB01175,P08684,1
9475,DB01202,Q00975,1
9476,DB00338,P05177,1
9477,DB06726,P07550,1
9478,DB05324,P00533,1
9479,DB00540,P05181,1
9480,DB08061,P00734,1
9481,DB07840,P11362,1
9482,DB00313,P08684,1
9483,DB00824,P30542,1
9484,DB08565,P17538,1
9485,DB05039,P08684,1
9486,DB00157,P48448,1
9487,DB01050,P12104,1
9488,DB00370,P35368,1
9489,DB01169,O14920,1
9490,DB01621,P21728,1
9491,DB08893,P10635,1
9492,DB04141,P08574,1
9493,DB08615,P22303,1
9494,DB00990,P11511,1
9495,DB00144,P17252,1
9496,DB02338,Q9UDR5,1
9497,DB01142,P35368,1
9498,DB04721,P68400,1
9499,DB06268,P24530,1
9500,DB08918,P31645,1
9501,DB04217,P32929,1
9502,DB00800,P35368,1
9503,DB07509,P37231,1
9504,DB01288,P08588,1
9505,DB00100,P00734,1
9506,DB00425,P23219,1
9507,DB07095,P07477,1
9508,DB00703,P22748,1
9509,DB00300,P22392,1
9510,DB05266,Q08499,1
9511,DB08024,P27487,1
9512,DB00822,P20815,1
9513,DB06712,Q01668,1
9514,DB04464,P24310,1
9515,DB01092,P04798,1
9516,DB00468,P05177,1
9517,DB00114,Q96I15,1
9518,DB00108,P31995,1
9519,DB08930,P09086,1
9520,DB00193,P35372,1
9521,DB00197,P04798,1
9522,DB00291,P09211,1
9523,DB08577,P11362,1
9524,DB06148,P41145,1
9525,DB00546,Q8N1C3,1
9526,DB00157,P26439,1
9527,DB00338,P08684,1
9528,DB00116,P34897,1
9529,DB01166,P33261,1
9530,DB08896,P33261,1
9531,DB03860,Q92731,1
9532,DB00191,P21397,1
9533,DB00674,P30926,1
9534,DB00032,P22888,1
9535,DB02405,P09466,1
9536,DB01219,P21817,1
9537,DB04688,P01834,1
9538,DB01136,P07550,1
9539,DB01159,P48051,1
9540,DB00672,P23219,1
9541,DB01959,Q08499,1
9542,DB08330,P08574,1
9543,DB00396,P06401,1
9544,DB08811,P27815,1
9545,DB00205,P10632,1
9546,DB04768,Q9H3S4,1
9547,DB01045,P05181,1
9548,DB01576,Q96RJ0,1
9549,DB04630,P19099,1
9550,DB04272,Q9GZU7,1
9551,DB01320,P20813,1
9552,DB07143,P00734,1
9553,DB00341,P35367,1
9554,DB01138,P33527,1
9555,DB01392,P35462,1
9556,DB08734,P04818,1
9557,DB00486,P21554,1
9558,DB00283,P35367,1
9559,DB07033,O15530,1
9560,DB04564,P09848,1
9561,DB00408,P31645,1
9562,DB00296,P05177,1
9563,DB03100,P35228,1
9564,DB01812,P49888,1
9565,DB05361,P01008,1
9566,DB06981,P63208,1
9567,DB02196,Q16222,1
9568,DB07045,Q99933,1
9569,DB01238,P28222,1
9570,DB00775,P08514,1
9571,DB04794,P20813,1
9572,DB00142,O75879,1
9573,DB01454,P23975,1
9574,DB05458,P43681,1
9575,DB00661,P33260,1
9576,DB06734,P38606,1
9577,DB00015,P05121,1
9578,DB01118,P04798,1
9579,DB00568,Q01668,1
9580,DB00157,P51553,1
9581,DB03183,Q08499,1
9582,DB01014,P23219,1
9583,DB01558,P05177,1
9584,DB09048,P11712,1
9585,DB00247,P28335,1
9586,DB09128,P10635,1
9587,DB02217,Q9NPB1,1
9588,DB00616,P12821,1
9589,DB00321,P41143,1
9590,DB00758,P08684,1
9591,DB00320,P41595,1
9592,DB08429,P27487,1
9593,DB07809,P00734,1
9594,DB00675,P20815,1
9595,DB00590,Q9NS40,1
9596,DB00530,P22309,1
9597,DB07531,P24941,1
9598,DB00810,P11229,1
9599,DB00544,Q06203,1
9600,DB03477,P35354,1
9601,DB00862,P20815,1
9602,DB00160,P21549,1
9603,DB05014,P35968,1
9604,DB01583,P10632,1
9605,DB00920,P27815,1
9606,DB00956,P35372,1
9607,DB00949,P33261,1
9608,DB00224,P33261,1
9609,DB00421,O00305,1
9610,DB00951,P33261,1
9611,DB03088,P80075,1
9612,DB03814,Q6NXR0,1
9613,DB01827,P17931,1
9614,DB00659,P34903,1
9615,DB02833,P24941,1
9616,DB01942,P00918,1
9617,DB07127,P23467,1
9618,DB00283,P08684,1
9619,DB01388,Q9P0X4,1
9620,DB01031,P00915,1
9621,DB01268,P10721,1
9622,DB05207,P01375,1
9623,DB06626,P33261,1
9624,DB08742,Q15788,1
9625,DB03133,P11217,1
9626,DB00444,P33261,1
9627,DB04315,P20339,1
9628,DB00143,O14880,1
9629,DB00591,P47712,1
9630,DB00072,P08637,1
9631,DB08347,P08588,1
9632,DB00227,P20815,1
9633,DB00659,P48169,1
9634,DB04147,Q14494,1
9635,DB01351,Q13002,1
9636,DB04599,P28223,1
9637,DB00157,Q9UBM7,1
9638,DB00280,P11229,1
9639,DB00523,P05177,1
9640,DB00970,Q02880,1
9641,DB00925,P25100,1
9642,DB00142,Q8TD30,1
9643,DB00157,P15121,1
9644,DB00688,Q9HAW8,1
9645,DB09074,P09874,1
9646,DB00334,P34903,1
9647,DB00672,P33261,1
9648,DB06700,P23975,1
9649,DB01240,P43119,1
9650,DB00118,Q14749,1
9651,DB09028,P43681,1
9652,DB03147,P16435,1
9653,DB00281,P20815,1
9654,DB01110,P20813,1
9655,DB00327,P41145,1
9656,DB00468,P05181,1
9657,DB00074,P31995,1
9658,DB00514,Q15822,1
9659,DB01812,O14792,1
9660,DB04447,O15169,1
9661,DB08078,Q03181,1
9662,DB00541,P07437,1
9663,DB03065,P29474,1
9664,DB05007,P54760,1
9665,DB00313,Q9NY72,1
9666,DB03147,P14920,1
9667,DB08575,P08473,1
9668,DB00563,Q06278,1
9669,DB00121,P11498,1
9670,DB00852,Q01959,1
9671,DB00976,P05177,1
9672,DB05210,P27986,1
9673,DB08689,P21912,1
9674,DB00054,P08637,1
9675,DB00162,O75911,1
9676,DB07836,P04054,1
9677,DB00932,P33261,1
9678,DB00242,P09884,1
9679,DB05165,P06730,1
9680,DB08574,P55196,1
9681,DB00459,P28702,1
9682,DB05264,P32927,1
9683,DB00628,P47869,1
9684,DB07901,P53582,1
9685,DB00312,P42262,1
9686,DB00898,P28332,1
9687,DB07995,P17612,1
9688,DB06155,P08684,1
9689,DB00819,P43166,1
9690,DB01037,P11509,1
9691,DB02177,P20701,1
9692,DB05271,P05177,1
9693,DB00172,O15460,1
9694,DB08001,P18031,1
9695,DB00583,O43772,1
9696,DB01136,P47989,1
9697,DB00491,Q14697,1
9698,DB00831,P22310,1
9699,DB00777,P25100,1
9700,DB07401,O14957,1
9701,DB08690,P08574,1
9702,DB03589,P23368,1
9703,DB01078,P05023,1
9704,DB00087,P31994,1
9705,DB00690,P18505,1
9706,DB02059,Q9NTG7,1
9707,DB01608,P08913,1
9708,DB00358,P22303,1
9709,DB01284,Q01718,1
9710,DB00509,P10827,1
9711,DB01595,P05181,1
9712,DB00996,Q14957,1
9713,DB01632,P00492,1
9714,DB00751,P08913,1
9715,DB00596,P04150,1
9716,DB03906,P09601,1
9717,DB04817,P08684,1
9718,DB00102,P01023,1
9719,DB08231,P17900,1
9720,DB01233,P46098,1
9721,DB00674,P02708,1
9722,DB03539,Q13231,1
9723,DB03247,Q9UJM8,1
9724,DB03283,P22303,1
9725,DB03796,P02689,1
9726,DB03721,P23141,1
9727,DB01353,Q13002,1
9728,DB08277,P28845,1
9729,DB00720,P12236,1
9730,DB02010,P24941,1
9731,DB06719,P11511,1
9732,DB00921,P08684,1
9733,DB01595,P34903,1
9734,DB06837,Q9UNA0,1
9735,DB07316,P28845,1
9736,DB00668,P08588,1
9737,DB00396,P10635,1
9738,DB07854,P17612,1
9739,DB01254,P29317,1
9740,DB00615,P14625,1
9741,DB01224,P28566,1
9742,DB05470,Q16539,1
9743,DB01049,P31644,1
9744,DB00030,P05177,1
9745,DB01388,P54284,1
9746,DB02898,P24941,1
9747,DB00683,P48169,1
9748,DB00141,P15291,1
9749,DB00567,P10635,1
9750,DB00468,P10632,1
9751,DB04315,P60953,1
9752,DB08140,P24941,1
9753,DB00869,P11712,1
9754,DB00123,Q8WY07,1
9755,DB01354,P14867,1
9756,DB01420,P21964,1
9757,DB04269,P07477,1
9758,DB08901,P11362,1
9759,DB00182,Q96RJ0,1
9760,DB00130,Q08188,1
9761,DB00141,Q9UK23,1
9762,DB00738,P10632,1
9763,DB01215,Q8N1C3,1
9764,DB00517,P20309,1
9765,DB01115,P05177,1
9766,DB05022,Q02880,1
9767,DB00726,P08908,1
9768,DB01221,P08912,1
9769,DB01016,O95342,1
9770,DB00365,P05177,1
9771,DB01118,P10632,1
9772,DB01036,P10635,1
9773,DB01597,P16444,1
9774,DB00604,P33261,1
9775,DB00237,Q99928,1
9776,DB03814,P36405,1
9777,DB00475,Q99928,1
9778,DB00246,P35462,1
9779,DB00501,P08684,1
9780,DB00960,P08588,1
9781,DB02098,P07998,1
9782,DB05266,Q14432,1
9783,DB00393,P08684,1
9784,DB01483,P31644,1
9785,DB06702,P08912,1
9786,DB04020,Q92731,1
9787,DB00461,P23219,1
9788,DB00604,Q12809,1
9789,DB00504,P35372,1
9790,DB01174,Q12879,1
9791,DB01442,Q05940,1
9792,DB08932,P33261,1
9793,DB00230,O00555,1
9794,DB00333,P20813,1
9795,DB00881,P12821,1
9796,DB03554,Q12882,1
9797,DB00543,O00591,1
9798,DB02831,Q7Z4W1,1
