,Entity_ID
11752,C2678485
11753,C0018790
11754,55486
11755,55500
11756,55502
11757,55503
11758,55504
11759,55505
11760,317649
11761,55507
11762,C1527303
11763,55509
11764,55512
11765,C3553785
11766,C3150896
11767,55521
11768,C0005283
11769,55526
11770,55532
11771,55534
11772,C4305140
11773,55553
11774,55554
11775,55558
11776,55559
11777,55561
11778,C0206617
11779,55567
11780,317714
11781,55572
11782,C1857719
11783,317719
11784,55576
11785,55577
11786,55589
11787,55596
11788,55599
11789,55600
11790,55601
11791,55605
11792,C0005138
11793,55612
11794,55613
11795,55614
11796,C0153619
11797,C2675511
11798,55616
11799,55619
11800,55621
11801,55623
11802,C1291560
11803,55624
11804,55625
11805,55626
11806,C4014425
11807,55627
11808,55630
11809,317772
11810,C0271185
11811,55636
11812,317781
11813,55640
11814,55644
11815,55650
11816,55651
11817,55654
11818,55656
11819,55669
11820,55670
11821,C0004936
11822,55676
11823,55679
11824,55681
11825,55684
11826,C4225328
11827,55687
11828,C1394891
11829,55690
11830,55691
11831,55697
11832,55699
11833,C1843761
11834,55703
11835,55704
11836,55706
11837,55714
11838,55717
11839,55721
11840,55726
11841,55728
11842,55729
11843,C3539071
11844,55733
11845,55734
11846,55737
11847,55738
11848,C0026636
11849,55739
11850,55740
11851,55741
11852,55742
11853,55743
11854,55744
11855,C1848639
11856,55745
11857,55746
11858,55748
11859,55749
11860,55750
11861,55752
11862,55755
11863,55759
11864,55760
11865,55764
11866,55765
11867,55768
11868,55773
11869,55775
11870,55777
11871,55780
11872,55781
11873,55783
11874,55784
11875,C2673883
11876,55785
11877,55788
11878,55790
11879,55796
11880,55799
11881,55800
11882,C0265257
11883,C3150675
11884,55806
11885,55808
11886,55809
11887,C0302314
11888,55811
11889,55812
11890,55814
11891,55816
11892,55818
11893,55819
11894,C0031069
11895,C0015702
11896,55823
11897,55824
11898,55825
11899,55827
11900,C4016603
11901,55829
11902,55830
11903,55833
11904,55835
11905,55840
11906,55841
11907,55851
11908,55857
11909,55858
11910,55861
11911,55862
11912,55863
11913,C0376323
11914,55869
11915,55870
11916,55872
11917,55876
11918,C0751501
11919,55879
11920,C0014084
11921,C0751038
11922,C0040038
11923,C0393615
11924,C0268495
11925,C4225294
11926,55901
11927,C1859209
11928,55904
11929,55905
11930,55906
11931,C0043020
11932,55914
11933,55917
11934,55930
11935,C2676786
11936,55958
11937,55959
11938,55967
11939,C1835672
11940,55971
11941,55972
11942,55975
11943,C4274029
11944,C4225243
11945,C4225348
11946,C3809543
11947,55997
11948,55998
11949,55999
11950,C1855772
11951,56005
11952,56006
11953,C1707291
11954,56033
11955,56034
11956,56052
11957,C0454655
11958,C2931894
11959,C0015625
11960,C0521757
11961,C0043207
11962,C4310630
11963,C1866560
11964,C0022682
11965,C3553298
11966,C1720859
11967,C0345905
11968,56100
11969,C0029408
11970,C0027806
11971,C1851996
11972,56121
11973,C0432201
11974,56128
11975,56136
11976,C0009081
11977,56145
11978,C0205650
11979,56155
11980,C0003875
11981,56159
11982,56160
11983,56164
11984,56172
11985,C4539873
11986,56180
11987,C1862112
11988,56203
11989,C0497552
11990,C1857093
11991,C0015951
11992,C0431415
11993,C0022661
11994,C1843896
11995,56244
11996,56246
11997,56247
11998,C3277090
11999,56261
12000,56262
12001,C3554721
12002,56267
12003,56270
12004,56271
12005,449489
12006,C0035528
12007,56287
12008,56288
12009,56301
12010,C1961835
12011,56311
12012,C0334529
12013,C2750850
12014,C1846171
12015,C0013447
12016,56342
12017,C2677326
12018,C0003125
12019,C0035229
12020,C3806634
12021,C0268624
12022,C2936783
12023,C0087169
12024,C0220708
12025,C3280415
12026,C0205711
12027,C0265962
12028,56474
12029,56475
12030,C0751316
12031,56479
12032,C0278510
12033,C3541456
12034,56521
12035,56547
12036,C3148872
12037,C0002897
12038,C3539495
12039,C1853564
12040,56603
12041,C2675014
12042,C1866552
12043,56606
12044,C0016382
12045,56616
12046,C3891301
12047,C3553270
12048,56623
12049,56624
12050,C4225360
12051,C1836485
12052,C1837317
12053,56649
12054,56652
12055,C0878576
12056,56654
12057,56660
12058,C0022679
12059,56666
12060,C3810332
12061,C0752210
12062,C2678045
12063,C3665347
12064,C3502353
12065,56683
12066,C1836899
12067,C1140680
12068,C3553328
12069,56704
12070,C1851958
12071,C0949690
12072,56729
12073,C2930833
12074,C0795953
12075,C1565885
12076,C0949496
12077,56776
12078,C1864850
12079,C0022595
12080,C0265965
12081,C0338715
12082,56833
12083,C0004943
12084,C0750958
12085,C1850169
12086,56848
12087,56849
12088,C3808971
12089,56882
12090,56884
12091,56891
12092,56894
12093,56899
12094,56901
12095,56915
12096,56916
12097,56922
12098,56923
12099,56924
12100,56925
12101,56929
12102,C3809199
12103,56937
12104,56938
12105,56942
12106,56944
12107,56945
12108,56946
12109,56947
12110,56950
12111,56952
12112,C0206729
12113,56955
12114,319100
12115,319101
12116,56975
12117,56978
12118,C3494506
12119,56981
12120,56983
12121,56990
12122,56992
12123,56994
12124,56997
12125,56999
12126,57001
12127,C1510460
12128,C0751360
12129,57007
12130,C0162539
12131,57010
12132,57016
12133,57017
12134,C0021308
12135,57030
12136,57035
12137,57038
12138,C3280479
12139,57045
12140,57047
12141,57054
12142,57055
12143,57057
12144,57061
12145,C3806565
12146,C1720821
12147,C2931803
12148,C0022107
12149,C0265292
12150,57082
12151,57084
12152,57088
12153,57094
12154,57096
12155,C0008441
12156,57099
12157,57102
12158,57104
12159,57105
12160,C0751919
12161,57107
12162,C3714753
12163,C0003868
12164,57113
12165,57120
12166,57122
12167,57124
12168,57128
12169,57132
12170,C0750917
12171,57135
12172,57136
12173,57140
12174,57142
12175,57144
12176,57152
12177,57153
12178,57158
12179,57162
12180,57165
12181,C0010701
12182,57167
12183,57172
12184,57175
12185,57176
12186,C0751111
12187,57178
12188,C0752282
12189,C0338478
12190,57181
12191,57185
12192,57187
12193,57188
12194,57190
12195,C1563715
12196,57192
12197,57194
12198,57205
12199,57211
12200,57212
12201,57216
12202,57217
12203,57231
12204,C0029464
12205,C4521563
12206,C1319315
12207,57282
12208,C1261473
12209,C1856057
12210,C0268398
12211,C0266122
12212,C0342861
12213,57309
12214,C1802395
12215,57333
12216,57338
12217,C0020523
12218,57369
12219,57379
12220,57381
12221,C1335177
12222,C4304505
12223,C0004153
12224,57410
12225,57412
12226,57419
12227,57447
12228,57448
12229,57449
12230,57451
12231,57453
12232,57455
12233,57459
12234,57465
12235,57468
12236,57470
12237,57475
12238,57477
12239,C3661525
12240,C0003886
12241,57480
12242,C4015124
12243,57489
12244,57492
12245,57496
12246,57498
12247,57502
12248,57505
12249,57509
12250,57510
12251,57511
12252,57514
12253,57520
12254,57521
12255,57522
12256,57523
12257,57526
12258,C4310232
12259,57529
12260,57531
12261,57532
12262,57534
12263,57535
12264,57537
12265,57538
12266,57539
12267,57545
12268,57546
12269,57547
12270,57551
12271,C0016722
12272,57554
12273,57555
12274,C1859535
12275,57560
12276,57561
12277,57562
12278,57570
12279,57572
12280,57573
12281,C0751495
12282,57575
12283,57576
12284,57582
12285,57586
12286,C0271093
12287,C4282398
12288,57592
12289,57595
12290,57596
12291,57599
12292,57608
12293,57609
12294,57610
12295,57616
12296,57617
12297,57620
12298,57623
12299,57628
12300,C3150680
12301,57636
12302,57644
12303,57646
12304,57654
12305,57657
12306,57659
12307,57661
12308,57670
12309,57674
12310,57678
12311,57679
12312,57680
12313,57683
12314,C1842402
12315,C0022904
12316,57688
12317,57692
12318,57697
12319,57700
12320,57704
12321,C1843758
12322,57709
12323,C1968551
12324,57716
12325,57724
12326,57728
12327,C0751918
12328,57731
12329,57733
12330,C1837728
12331,C4041080
12332,C4225203
12333,57760
12334,57761
12335,C3658266
12336,C0022665
12337,C3805373
12338,C0015967
12339,C0162677
12340,C0016579
12341,57787
12342,C0018566
12343,C0232910
12344,C1851316
12345,57798
12346,C0036400
12347,57805
12348,C3495587
12349,57817
12350,57822
12351,C3554002
12352,C4225381
12353,C3714994
12354,C0751118
12355,C0376670
12356,C0030779
12357,C0265211
12358,C3280538
12359,C3888065
12360,C3276239
12361,C3279092
12362,C0878500
12363,C3809374
12364,C0751778
12365,C3151226
12366,C0085633
12367,C2750791
12368,C0264886
12369,C0585274
12370,C0027832
12371,58157
12372,C0206141
12373,C2931860
12374,58189
12375,58191
12376,C3714618
12377,C0033817
12378,C3159322
12379,C0543859
12380,C0020455
12381,C4310814
12382,C3536983
12383,C4015349
12384,C0024668
12385,C4014970
12386,C1836876
12387,C0086241
12388,C4225427
12389,C1845235
12390,C3501835
12391,C1855109
12392,C1864498
12393,C3277701
12394,58473
12395,C2752147
12396,C0265345
12397,58484
12398,58485
12399,C2752089
12400,C0042331
12401,C0007222
12402,58495
12403,58497
12404,58498
12405,58505
12406,58508
12407,58510
12408,C0432347
12409,58513
12410,58524
12411,58526
12412,C1855923
12413,C2749862
12414,C1832841
12415,C2680446
12416,C0023530
12417,C0265252
12418,C1863998
12419,C0271271
12420,C0003510
12421,C0018989
12422,C0270914
12423,C1854178
12424,C0205647
12425,C2931574
12426,C1135746
12427,C3151417
12428,C3550921
12429,C0025303
12430,C0019699
12431,C3492932
12432,C2678478
12433,C0001883
12434,C0002171
12435,C4310683
12436,C1832388
12437,C0346191
12438,C3542501
12439,C0752262
12440,C0017150
12441,C3151443
12442,C0036069
12443,C3553494
12444,C0020532
12445,C2749019
12446,C0027429
12447,C0332890
12448,C0553757
12449,C0017923
12450,C3151444
12451,C1838230
12452,59067
12453,C0011304
12454,59082
12455,59084
12456,C1510502
12457,C0236811
12458,C2676770
12459,C3891448
12460,C1842062
12461,C2675459
12462,C1861736
12463,C0752288
12464,C0221406
12465,C2936331
12466,C2717836
12467,C0221473
12468,59269
12469,59272
12470,59283
12471,C3554306
12472,C1848435
12473,C1850100
12474,C0043119
12475,C0423618
12476,C2751545
12477,C3809654
12478,C3698507
12479,C2677794
12480,59335
12481,59338
12482,59340
12483,59341
12484,C3809394
12485,59344
12486,59345
12487,59350
12488,59352
12489,C3888317
12490,C0268199
12491,C1832370
12492,C2750087
12493,C1868111
12494,C3539123
12495,C0553692
12496,C3809522
12497,C1867467
12498,C3810325
12499,C0796074
12500,C0271382
12501,C1867801
12502,C4225296
12503,C0020625
12504,C0020640
12505,C0376628
12506,C0030922
12507,C4015542
12508,C3203733
12509,C0008372
12510,C3549845
12511,C1842675
12512,C1861455
12513,C0032787
12514,C2750067
12515,C4225200
12516,C4225230
12517,C2931276
12518,C0021831
12519,C0027659
12520,C3179502
12521,C0259785
12522,C3178807
12523,C0268318
12524,C0750906
12525,C0270755
12526,C0268335
12527,C3542021
12528,C1838329
12529,C0426785
12530,C0153437
12531,C2751643
12532,C4317224
12533,C1859592
12534,C0272324
12535,C0020651
12536,C2751812
12537,C3809105
12538,C4015141
12539,C0007279
12540,C3671688
12541,C1305147
12542,C0751777
12543,C0265264
12544,C0011311
12545,C0040156
12546,C4310703
12547,C0878683
12548,C4310627
12549,C0751325
12550,C0162674
12551,C0007140
12552,C2748571
12553,C0206694
12554,C0338473
12555,C1723764
12556,60370
12557,60385
12558,60386
12559,C3810354
12560,C0152439
12561,C3553951
12562,60401
12563,C0342708
12564,60412
12565,C1861827
12566,C3669122
12567,C0027066
12568,C0206724
12569,C2676772
12570,C0011853
12571,C0017689
12572,C0038874
12573,C1955861
12574,60468
12575,C3888198
12576,C4275067
12577,60481
12578,60482
12579,C3810147
12580,60493
12581,60495
12582,C2931653
12583,C1852581
12584,C3665732
12585,60506
12586,60509
12587,60526
12588,60528
12589,60529
12590,C1801950
12591,C3710589
12592,C4015067
12593,60558
12594,60561
12595,C0004782
12596,C0023817
12597,C3279708
12598,C3275686
12599,C0151888
12600,C3891556
12601,C0243038
12602,C0035304
12603,C0023493
12604,C0013274
12605,C0393591
12606,60673
12607,60674
12608,60675
12609,C3810107
12610,C3279792
12611,60678
12612,60681
12613,60684
12614,60685
12615,C3661489
12616,C0339143
12617,C4225247
12618,C3469186
12619,C0158850
12620,C2678098
12621,C1833797
12622,C1836573
12623,C0796237
12624,C0341934
12625,C0270807
12626,C0022360
12627,C2931216
12628,C0019045
12629,C0013362
12630,C4085595
12631,C1832231
12632,C4479654
12633,C1860042
12634,C0018099
12635,C0920350
12636,C0751207
12637,C3808494
12638,C3888271
12639,C0005818
12640,C3714758
12641,C0010691
12642,C0795998
12643,C2931847
12644,C0085409
12645,C4225399
12646,C1868114
12647,C0751667
12648,C3151086
12649,C0029227
12650,C4225268
12651,C1847711
12652,C0007097
12653,C0751377
12654,C0027122
12655,C3279787
12656,C1862102
12657,C0751025
12658,192286
12659,C0795833
12660,C0752048
12661,C4015095
12662,C0017181
12663,C0750900
12664,C1969060
12665,C0268616
12666,C3150099
12667,C0346647
12668,C1968782
12669,C3281153
12670,C2675521
12671,C0036920
12672,C1868310
12673,C0971858
12674,C2751295
12675,C0475059
12676,C0432273
12677,C1864648
12678,C0302859
12679,C3151139
12680,C4539685
12681,C4225344
12682,C0878675
12683,C1847902
12684,C0432253
12685,C0349391
12686,C0003466
12687,C1843791
12688,C0751291
12689,C0003546
12690,C1863557
12691,C1867060
12692,C1836906
12693,C0311249
12694,C0271673
12695,C0019572
12696,C0004403
12697,C3553887
12698,C0030201
12699,C1850746
12700,192683
12701,C0349464
12702,C0027809
12703,C2608079
12704,C1865803
12705,C3501830
12706,C0013403
12707,C1262477
12708,C0027960
12709,C1854368
12710,C1704377
12711,C1865639
12712,C0007398
12713,C4310742
12714,C0026613
12715,C2936859
12716,C4479708
12717,C0751001
12718,C1855371
12719,C3554574
12720,C2676235
12721,C1865695
12722,C0035305
12723,C0023138
12724,C1843140
12725,C0267211
12726,C0410179
12727,C1848552
12728,C2931007
12729,C1175175
12730,C0206307
12731,C0795688
12732,C4225424
12733,C3554446
12734,C1838239
12735,C0234376
12736,C1832274
12737,C4017171
12738,C2932716
12739,C1864761
12740,C3665358
12741,C3805411
12742,C0023892
12743,C0020534
12744,C1956130
12745,C0750953
12746,C3661519
12747,C0948480
12748,C3808977
12749,C1868120
12750,C0751113
12751,C0158683
12752,C1837657
12753,C2677889
12754,C0936273
12755,C3150667
12756,C3280660
12757,C0020678
12758,C4225358
12759,C3554168
12760,C2675519
12761,C1847593
12762,C1857977
12763,C0265534
12764,C0339546
12765,C1845052
12766,C0085390
12767,C1846574
12768,C2750090
12769,C0949804
12770,C3890218
12771,C2751294
12772,C3892048
12773,C0155380
12774,C1846388
12775,C1865870
12776,C0259771
12777,C0272322
12778,C4225231
12779,C1859301
12780,C0004681
12781,C0004093
12782,C0750910
12783,C0343097
12784,C0019880
12785,C2678248
12786,C1838023
12787,C4479229
12788,C1510410
12789,C0752110
12790,C0015544
12791,C0027877
12792,C0333355
12793,C0018520
12794,C0020683
12795,C0393682
12796,C0751954
12797,C2931322
12798,C1868148
12799,C2750471
12800,C0334488
12801,C0038457
12802,C0085548
12803,C0002902
12804,C1868569
12805,C4225391
12806,C1853396
12807,C0004135
12808,63027
12809,C0796093
12810,63035
12811,63036
12812,C0042170
12813,C0311338
12814,C0410189
12815,C1836006
12816,C4225288
12817,C4310787
12818,C0268547
12819,C0029106
12820,C0027022
12821,C1706412
12822,C0011813
12823,C0079731
12824,C0406585
12825,C0152419
12826,C3810072
12827,C0752335
12828,C1855705
12829,C0221169
12830,C0278211
12831,C1864720
12832,C0333497
12833,C0749098
12834,C1865409
12835,C2677713
12836,C1844020
12837,C0751643
12838,C0003811
12839,C1843042
12840,C1848519
12841,C3554195
12842,C4310767
12843,C0023283
12844,C0085622
12845,C4310747
12846,C0917796
12847,C0271714
12848,C0018193
12849,C1861732
12850,C0349578
12851,C0027645
12852,C0152025
12853,C0206093
12854,C1628319
12855,C0455990
12856,C3715216
12857,C1851286
12858,C0234230
12859,C1257877
12860,C1862472
12861,C2973527
12862,C1567743
12863,C0085860
12864,C1866352
12865,C3538951
12866,C0432475
12867,C1858804
12868,C0265259
12869,C4277533
12870,C1857389
12871,C0270790
12872,C0023531
12873,C0751648
12874,C1285261
12875,C1851741
12876,C0796019
12877,C0406612
12878,C0007642
12879,C4304537
12880,C3554105
12881,C3280797
12882,C3806742
12883,C3150343
12884,C1562689
12885,C0349231
12886,C1536500
12887,C2231324
12888,C0038002
12889,C1853205
12890,C3280381
12891,C4310707
12892,C4014419
12893,C0259783
12894,C0085758
12895,63826
12896,C1861669
12897,C1846142
12898,C1145670
12899,C0079758
12900,63876
12901,C0265287
12902,C1851879
12903,63891
12904,63892
12905,63894
12906,63895
12907,C2931767
12908,63901
12909,C0994516
12910,C0012684
12911,63904
12912,C0751620
12913,63910
12914,63916
12915,63924
12916,63925
12917,63926
12918,63929
12919,C4225372
12920,63939
12921,C4085243
12922,63943
12923,C0751602
12924,63951
12925,C3541462
12926,63967
12927,C1963905
12928,63976
12929,63978
12930,63979
12931,63982
12932,C1855861
12933,C0041956
12934,64005
12935,C0221357
12936,64061
12937,64062
12938,C0422852
12939,64067
12940,64072
12941,C0029231
12942,64077
12943,C1969032
12944,64081
12945,64084
12946,64087
12947,C0878773
12948,C1332079
12949,64093
12950,64094
12951,C1861884
12952,64101
12953,C0009952
12954,64108
12955,64109
12956,64114
12957,64115
12958,64116
12959,64118
12960,64121
12961,64123
12962,C3810401
12963,64127
12964,C0040427
12965,64131
12966,64132
12967,64135
12968,C0751304
12969,C0406716
12970,64150
12971,64151
12972,C4310778
12973,64167
12974,64170
12975,64175
12976,C3809339
12977,64211
12978,C0238451
12979,64215
12980,64216
12981,64218
12982,64219
12983,64220
12984,64221
12985,64224
12986,C0023437
12987,64231
12988,64232
12989,64240
12990,64241
12991,C4014339
12992,C4479250
12993,64288
12994,C1857941
12995,C0025239
12996,64321
12997,64324
12998,64326
12999,64327
13000,64332
13001,64333
13002,C2931244
13003,C2749982
13004,C1855868
13005,C0750945
13006,C0795887
13007,C4540232
13008,64359
13009,C0751083
13010,C0233765
13011,C0393588
13012,C0205698
13013,C4225406
13014,64374
13015,64375
13016,64377
13017,64388
13018,64393
13019,64396
13020,C1868398
13021,64399
13022,64400
13023,64405
13024,64411
13025,64412
13026,64419
13027,64421
13028,64423
13029,64434
13030,C1838416
13031,C1956346
13032,64446
13033,C1853949
13034,C0079541
13035,C1300268
13036,64478
13037,326625
13038,64499
13039,C0034065
13040,C4014312
13041,64506
13042,C3489771
13043,C0393679
13044,C3494424
13045,C1832378
13046,C1865295
13047,C0235032
13048,C1510497
13049,64577
13050,64579
13051,64581
13052,C1849386
13053,C0221036
13054,C3810129
13055,C1839909
13056,64644
13057,C0265344
13058,64651
13059,C1720830
13060,C0521664
13061,C3889609
13062,C2932714
13063,64682
13064,C3888002
13065,C0752122
13066,C4225287
13067,64699
13068,C1968561
13069,C4310676
13070,64711
13071,C0032285
13072,C0035228
13073,64743
13074,C0270496
13075,64748
13076,64754
13077,64755
13078,64756
13079,64757
13080,64761
13081,64764
13082,64768
13083,64777
13084,64778
13085,64780
13086,64781
13087,64782
13088,64788
13089,C2936406
13090,64799
13091,64801
13092,64802
13093,C1863844
13094,64805
13095,C1842914
13096,64816
13097,C3279393
13098,C0345967
13099,64837
13100,64838
13101,64840
13102,64841
13103,64850
13104,64853
13105,64854
13106,64857
13107,C1837154
13108,64859
13109,64866
13110,C1858854
13111,64881
13112,C0018021
13113,C3554496
13114,64901
13115,64902
13116,C4014660
13117,C0036337
13118,64919
13119,C0600260
13120,C1970414
13121,C1275336
13122,64946
13123,64963
13124,64968
13125,64969
13126,64976
13127,C1709353
13128,C1864840
13129,C1861303
13130,65005
13131,65012
13132,C0242341
13133,65018
13134,C0011881
13135,C3151405
13136,C1833736
13137,65055
13138,65057
13139,65059
13140,65061
13141,65062
13142,C0017416
13143,65078
13144,C0007001
13145,65080
13146,65082
13147,65084
13148,C0751202
13149,C3150986
13150,C0079588
13151,C0268548
13152,65109
13153,C0393688
13154,C0854699
13155,C4017553
13156,65125
13157,C2749020
13158,C1848561
13159,C0026764
13160,C0233774
13161,C1852296
13162,C3150399
13163,C3280906
13164,C0020507
13165,C0027059
13166,C4225305
13167,65217
13168,C0242488
13169,C0433895
13170,C1970291
13171,C0233608
13172,65250
13173,65258
13174,65260
13175,65266
13176,65267
13177,C4274118
13178,C1842028
13179,C4225162
13180,C0018128
13181,C1848554
13182,C1843323
13183,C3554046
13184,196403
13185,C0242423
13186,C4015474
13187,C1859569
13188,196441
13189,C0035455
13190,C1849334
13191,C0004623
13192,196475
13193,C1862394
13194,C0011993
13195,C0340427
13196,196527
13197,196528
13198,C2931821
13199,C1867005
13200,C1836607
13201,C2674705
13202,C1840235
13203,C0005411
13204,C4310812
13205,C1970198
13206,C3554462
13207,C0005940
13208,C0008074
13209,C0152266
13210,C4014762
13211,C2678480
13212,C1857768
13213,C0751617
13214,C0024115
13215,196740
13216,196743
13217,C3150924
13218,C1384514
13219,C0220710
13220,C4225335
13221,C4225173
13222,C2931006
13223,C3150413
13224,C0086395
13225,C0078923
13226,C0750384
13227,C0004930
13228,C1848030
13229,C0265282
13230,C1856476
13231,C0238301
13232,C1837187
13233,C0038273
13234,C0039373
13235,C0234302
13236,C1838103
13237,C2931035
13238,C2674259
13239,C1292754
13240,C3501858
13241,C1853099
13242,C0751554
13243,C3468561
13244,C3151302
13245,C0020951
13246,C0023440
13247,C1865974
13248,C1851878
13249,C0205969
13250,C4310658
13251,65975
13252,C2750451
13253,65980
13254,65992
13255,65993
13256,65998
13257,C0280321
13258,C2752072
13259,66008
13260,66037
13261,C1833511
13262,C0751622
13263,C0270724
13264,197131
13265,197135
13266,C0263313
13267,C4317123
13268,C2676244
13269,C0019269
13270,C1850000
13271,C0018781
13272,C0274859
13273,C1848411
13274,C0013069
13275,C1836050
13276,C1865370
13277,C0154040
13278,197259
13279,C0085700
13280,C0268569
13281,C0022333
13282,C1837014
13283,C1970197
13284,C1839580
13285,197322
13286,C2750091
13287,C0013261
13288,C0037772
13289,C0006826
13290,C0221204
13291,C3553661
13292,C0003477
13293,C2936837
13294,C4310777
13295,C0085090
13296,C1861099
13297,C1845446
13298,C0524524
13299,C0796031
13300,C0751509
13301,C1854158
13302,C1858424
13303,C0020545
13304,C0338908
13305,C0917801
13306,C1839780
13307,C3714239
13308,C4310632
13309,C3250443
13310,C3150971
13311,C0152267
13312,C1844678
13313,C3810324
13314,C1854369
13315,C1842237
13316,C0038454
13317,C0080178
13318,C4310824
13319,C0011269
13320,C1832174
13321,C3150657
13322,C4540534
13323,C3888308
13324,C0085396
13325,C4015062
13326,C0400966
13327,C0019295
13328,C1866029
13329,C3553843
13330,C0338582
13331,C0751709
13332,C0220748
13333,C0027080
13334,C1704330
13335,C0162323
13336,C2751811
13337,C1857744
13338,C4014393
13339,C1859844
13340,C0154694
13341,C0008924
13342,C1847132
13343,C0343114
13344,C0751353
13345,C0002452
13346,C0751156
13347,C0042138
13348,C0271287
13349,C0024141
13350,C2750035
13351,C0263532
13352,C4317124
13353,C1856871
13354,C1266101
13355,C1861172
13356,C3149711
13357,C0347284
13358,C2910118
13359,C4283894
13360,C1855188
13361,C0242184
13362,C0011860
13363,C0423711
13364,C1527390
13365,C0750901
13366,C1858968
13367,C0005747
13368,C0008928
13369,C0035243
13370,C3554409
13371,C1800706
13372,C3280026
13373,C4225385
13374,C3554524
13375,C0085650
13376,C1857853
13377,C1720796
13378,C1858558
13379,C1135868
13380,C0162359
13381,C3887523
13382,C0221061
13383,C3541518
13384,C4225666
13385,C0917817
13386,C0349639
13387,C0085602
13388,C3887645
13389,C2676500
13390,C3280342
13391,C2936861
13392,C0752104
13393,C4310763
13394,C0751110
13395,C4225396
13396,C1845095
13397,C0221060
13398,C0456487
13399,C3149931
13400,C0268389
13401,C1096660
13402,C0014867
13403,C3539013
13404,C0003123
13405,C0085576
13406,C3553622
13407,C1510489
13408,C0270912
13409,C2676767
13410,C3553948
13411,C0024809
13412,C0220744
13413,C0234381
13414,C0019555
13415,C0079745
13416,C4310803
13417,C4225232
13418,C3150678
13419,C1848526
13420,C4310743
13421,C1306589
13422,C1864446
13423,C1858556
13424,C4225333
13425,C0342801
13426,C0751528
13427,C1839884
13428,C0018675
13429,C1842180
13430,C1384406
13431,C2931395
13432,C0238461
13433,C0079474
13434,199221
13435,C0014550
13436,C3807873
13437,C1866855
13438,C4016356
13439,C0013336
13440,C2931132
13441,C1858535
13442,C3661485
13443,C1843014
13444,C0155015
13445,C3809005
13446,C0001828
13447,C0343110
13448,C3852953
13449,C0427201
13450,C0029230
13451,C3809356
13452,C4310717
13453,C1623038
13454,C1721005
13455,C1855900
13456,C2674612
13457,723779
13458,C1850554
13459,C0006435
13460,C3150736
13461,C4310692
13462,C4225221
13463,C1854021
13464,C4478716
13465,C1135773
13466,C0751478
13467,C1168401
13468,C3808166
13469,C3281044
13470,C2713499
13471,C0015624
13472,C0796059
13473,199713
13474,C0026141
13475,C1862151
13476,724022
13477,C4015146
13478,724024
13479,724025
13480,724026
13481,724030
13482,C1849011
13483,724066
13484,C0022658
13485,724107
13486,724110
13487,C0022408
13488,C4225409
13489,199857
13490,C0241005
13491,C1863391
13492,C4505291
13493,C2676722
13494,C1860823
13495,C4225359
13496,C0752305
13497,C0018995
13498,C2750413
13499,C0010093
13500,C3809811
13501,C2748536
13502,C3888355
13503,C4310675
13504,C0079741
13505,C0004565
13506,C0751435
13507,C0393699
13508,200150
13509,200162
13510,C3501647
13511,C1859098
13512,C0267071
13513,C1848392
13514,C4225281
13515,200205
13516,C0271934
13517,C0432090
13518,C4016140
13519,C2677774
13520,C0027830
13521,C3280266
13522,C0431401
13523,C0750987
13524,200315
13525,C3554599
13526,C4310748
13527,C0853193
13528,C3151185
13529,C3281235
13530,C0154682
13531,C0234378
13532,C0376359
13533,200403
13534,200424
13535,C0678807
13536,C4225250
13537,C1969056
13538,C0205824
13539,C0751003
13540,C3554592
13541,C3151446
13542,C3542026
13543,C0574960
13544,C0740345
13545,C0268465
13546,C0026948
13547,C0016037
13548,C1860157
13549,200576
13550,C3279756
13551,C0008311
13552,C1856491
13553,C4014648
13554,C4310800
13555,C0154251
13556,C4302111
13557,C3275684
13558,C0037997
13559,C0023794
13560,C4310712
13561,C0268347
13562,C0000772
13563,200728
13564,200734
13565,C4310473
13566,C1956132
13567,C1292772
13568,C0749794
13569,C0342791
13570,C1852767
13571,C0158252
13572,C3280443
13573,C1857355
13574,C1843264
13575,200879
13576,200894
13577,C0027533
13578,200909
13579,C0343755
13580,C2678051
13581,200931
13582,200933
13583,C0266294
13584,200942
13585,C0751590
13586,C0011603
13587,C2936332
13588,C0750993
13589,C1855523
13590,C0349604
13591,C0524909
13592,C3493776
13593,C1842247
13594,C0264955
13595,C4225425
13596,C0019621
13597,C1840646
13598,C3494934
13599,C1867234
13600,C0334583
13601,201163
13602,C1853965
13603,C3151857
13604,C3163622
13605,C4310625
13606,C0032231
13607,C1837015
13608,C3553349
13609,C4539948
13610,C1704375
13611,201229
13612,C2931282
13613,C4053775
13614,C4013699
13615,C0264611
13616,C3150941
13617,C1291230
13618,C1257925
13619,201283
13620,C0268181
13621,201294
13622,C0858355
13623,201305
13624,C0243026
13625,C0751328
13626,C1860707
13627,C3280587
13628,C4012395
13629,C0268467
13630,C3714998
13631,C4225411
13632,C0024419
13633,C0032339
13634,C0431121
13635,C0004238
13636,C1858108
13637,C1836743
13638,201475
13639,C0455988
13640,C4479517
13641,C0751858
13642,C0001231
13643,C1835813
13644,C4014939
13645,C1864663
13646,C0751914
13647,C1836023
13648,201595
13649,C1839455
13650,201626
13651,C1864668
13652,594857
13653,C0265218
13654,C0393584
13655,C0025472
13656,C1844934
13657,C4225418
13658,C3278152
13659,C0153405
13660,C2751805
13661,C1839566
13662,C0751569
13663,C3553250
13664,C0033975
13665,C4303786
13666,C0205874
13667,C0268417
13668,C2939175
