,Entity_ID
3644,DB01520
3645,P41231
3646,DB00990
3647,DB00571
3648,P04745
3649,DB04337
3650,DB03483
3651,DB06678
3652,DB02118
3653,P09693
3654,DB00497
3655,DB05451
3656,DB08703
3657,DB04857
3658,DB03222
3659,P09622
3660,DB09559
3661,DB01227
3662,Q8IVL5
3663,P42261
3664,DB00332
3665,Q13362
3666,P12724
3667,DB01106
3668,DB08015
3669,DB03568
3670,DB02354
3671,P14324
3672,DB00365
3673,DB00858
3674,DB02986
3675,DB01946
3676,DB07406
3677,P30825
3678,P07202
3679,Q07973
3680,DB00219
3681,DB07307
3682,DB04574
3683,DB00775
3684,DB03844
3685,P30291
3686,DB01127
3687,DB00804
3688,Q9Y3D2
3689,DB07210
3690,DB05120
3691,O60894
3692,Q6P996
3693,DB08610
3694,DB03708
3695,DB07545
3696,DB03612
3697,DB07119
3698,DB02483
3699,DB08047
3700,P43155
3701,Q16222
3702,DB06738
3703,P23280
3704,DB06956
3705,P30613
3706,DB05712
3707,DB04618
3708,Q8NET8
3709,Q6IA69
3710,DB00875
3711,DB04929
3712,P32927
3713,DB08021
3714,DB00973
3715,DB03253
3716,DB02950
3717,DB04854
3718,DB00331
3719,DB00147
3720,DB02538
3721,DB06892
3722,Q86Y39
3723,DB04588
3724,DB01084
3725,DB03587
3726,DB00419
3727,DB02648
3728,DB08819
3729,DB08490
3730,DB02822
3731,P13196
3732,DB08130
3733,DB07822
3734,Q06278
3735,DB01594
3736,DB08449
3737,P61587
3738,DB00825
3739,DB00536
3740,DB05404
3741,DB02977
3742,DB08742
3743,Q8TE23
3744,P34913
3745,P29803
3746,DB05481
3747,DB02550
3748,O75762
3749,DB08250
3750,DB02869
3751,DB02929
3752,P35346
3753,DB05232
3754,Q9BTZ2
3755,DB00005
3756,DB00242
3757,P12319
3758,DB05157
3759,DB05895
3760,P35241
3761,O75469
3762,DB08326
3763,DB00695
3764,P78329
3765,DB08916
3766,Q92876
3767,DB08043
3768,DB04682
3769,P11233
3770,P01024
3771,DB07235
3772,DB07132
3773,Q7Z4J2
3774,DB02046
3775,DB08374
3776,DB08900
3777,DB01963
3778,DB00335
3779,P04211
3780,DB01966
3781,O75311
3782,DB06984
3783,DB01741
3784,P07360
3785,DB00439
3786,Q96EM0
3787,P19878
3788,DB03555
3789,DB08233
3790,DB00659
3791,DB09065
3792,DB01186
3793,DB01283
3794,DB01684
3795,DB07130
3796,Q96A70
3797,P59998
3798,P35222
3799,DB06930
3800,DB03186
3801,DB03609
3802,DB03615
3803,DB01583
3804,DB08771
3805,DB08170
3806,Q9HAW9
3807,DB00001
3808,DB07623
3809,DB03144
3810,DB06843
3811,DB00021
3812,P09466
3813,DB08293
3814,P04054
3815,DB06212
3816,Q9GZP0
3817,P22392
3818,O95264
3819,P03897
3820,DB03865
3821,DB04013
3822,P25963
3823,DB02462
3824,P13945
3825,Q16515
3826,DB00982
3827,DB01996
3828,DB02226
3829,DB06287
3830,P01744
3831,DB05307
3832,DB09049
3833,DB03982
3834,DB08038
3835,DB02527
3836,DB04758
3837,Q96P88
3838,P28482
3839,Q9Y6M9
3840,DB02152
3841,DB03660
3842,DB08418
3843,Q05397
3844,DB08643
3845,DB05771
3846,Q99835
3847,DB06097
3848,DB05162
3849,DB08779
3850,DB02818
3851,Q7L266
3852,DB08406
3853,O43677
3854,DB07326
3855,DB07969
3856,DB00823
3857,DB03109
3858,P36952
3859,DB01892
3860,DB04828
3861,DB04006
3862,DB04869
3863,P06729
3864,DB06804
3865,P32754
3866,DB04048
3867,Q7RTV2
3868,DB02106
3869,DB07147
3870,DB03120
3871,Q9NXE4
3872,DB04760
3873,DB08064
3874,O75438
3875,DB01171
3876,DB08237
3877,P00750
3878,P53674
3879,DB02983
3880,DB00424
3881,DB01254
3882,DB00899
3883,DB00819
3884,P11168
3885,DB00728
3886,Q15125
3887,P05091
3888,P55789
3889,DB02386
3890,DB00624
3891,DB01165
3892,DB05214
3893,DB02215
3894,DB05289
3895,P06744
3896,DB07082
3897,O95045
3898,DB01014
3899,DB07714
3900,DB00574
3901,DB08513
3902,DB02596
3903,DB07959
3904,DB02222
3905,DB03173
3906,P13073
3907,Q99808
3908,DB01090
3909,DB00640
3910,O60603
3911,DB06201
3912,DB01075
3913,DB00786
3914,DB05802
3915,DB05064
3916,DB01595
3917,P78536
3918,Q14123
3919,DB07527
3920,DB08054
3921,DB01780
3922,P15336
3923,DB00494
3924,DB03337
3925,DB06144
3926,DB00110
3927,DB02783
3928,DB08929
3929,DB07996
3930,P15538
3931,DB00475
3932,DB06947
3933,Q15796
3934,DB02901
3935,DB08538
3936,DB04147
3937,DB07641
3938,DB04772
3939,DB08875
3940,Q14353
3941,P29034
3942,DB08139
3943,P22460
3944,Q2M3G0
3945,DB04487
3946,DB05283
3947,DB04417
3948,DB08173
3949,Q04828
3950,Q86W47
3951,P35557
3952,DB00651
3953,Q03013
3954,DB03753
3955,P48507
3956,DB09031
3957,DB07783
3958,DB00668
3959,P32238
3960,O95178
3961,DB00131
3962,DB05049
3963,DB00734
3964,DB03202
3965,DB07836
3966,P30519
3967,DB03814
3968,DB04117
3969,DB09302
3970,DB07060
3971,P05067
3972,DB00327
3973,DB02824
3974,DB07680
3975,DB07550
3976,Q9P2J5
3977,DB05091
3978,Q15078
3979,DB05897
3980,DB00437
3981,Q9NR96
3982,DB07086
3983,DB02419
3984,DB08565
3985,P68133
3986,DB00519
3987,P80404
3988,DB07733
3989,DB02363
3990,DB07932
3991,DB05655
3992,DB07422
3993,DB08325
3994,DB00746
3995,DB08443
3996,DB08068
3997,DB03980
3998,DB09046
3999,DB02604
4000,DB01601
4001,DB01340
4002,DB01858
4003,DB08911
4004,DB08119
4005,DB07493
4006,DB02580
4007,DB00816
4008,DB07220
4009,DB04141
4010,P30405
4011,DB07237
4012,P13584
4013,DB03747
4014,DB00441
4015,DB04953
4016,DB05758
4017,P07741
4018,DB07587
4019,DB06887
4020,P42574
4021,DB07761
4022,DB07444
4023,DB01831
4024,DB09330
4025,DB08149
4026,Q9UBQ6
4027,DB06098
4028,DB00392
4029,DB08816
4030,DB07648
4031,DB01260
4032,P13727
4033,DB01277
4034,DB01089
4035,Q53H96
4036,DB00184
4037,DB01704
4038,P30038
4039,DB04005
4040,DB02504
4041,Q9H015
4042,DB03368
4043,DB06706
4044,Q86US8
4045,DB04601
4046,Q92769
4047,Q08289
4048,DB08799
4049,P35219
4050,DB02603
4051,DB05240
4052,P00734
4053,DB04163
4054,DB02482
4055,P29508
4056,DB00241
4057,DB05007
4058,P03891
4059,DB03847
4060,P05164
4061,DB08932
4062,DB01790
4063,DB03247
4064,DB04077
4065,DB04230
4066,P22234
4067,DB00135
4068,Q92947
4069,DB02343
4070,P15104
4071,DB09082
4072,Q15274
4073,DB03861
4074,DB01973
4075,DB07183
4076,DB00655
4077,DB03419
4078,DB07970
4079,DB08136
4080,DB04924
4081,DB06820
4082,DB00641
4083,Q9UL51
4084,DB08399
4085,DB08774
4086,DB07870
4087,DB02337
4088,O96017
4089,DB06209
4090,DB04372
4091,DB00398
4092,DB04607
4093,DB03923
4094,DB07651
4095,DB01255
4096,P11413
4097,Q9UGM1
4098,DB02651
4099,DB00546
4100,Q96F10
4101,DB02878
4102,DB02598
4103,DB08008
4104,DB06842
4105,DB04636
4106,DB00082
4107,DB06103
4108,DB01919
4109,DB05234
4110,P22694
4111,DB01307
4112,P10092
4113,DB04669
4114,DB02757
4115,Q9HA77
4116,DB00694
4117,DB03769
4118,DB02285
4119,Q15761
4120,DB00300
4121,DB02660
4122,P51955
4123,DB04278
4124,DB05342
4125,DB00602
4126,DB08904
4127,DB04233
4128,DB08304
4129,DB07221
4130,DB04615
4131,DB05327
4132,Q16775
4133,DB00508
4134,DB07234
4135,DB04975
4136,DB00749
4137,Q9UK17
4138,DB07394
4139,Q9NXG6
4140,DB00652
4141,DB08996
4142,DB02315
4143,DB04351
4144,DB07746
4145,DB07059
4146,DB02581
4147,DB03878
4148,P62330
4149,DB06785
4150,P23560
4151,DB04629
4152,DB08039
4153,O75116
4154,DB08465
4155,DB02873
4156,DB05387
4157,DB01218
4158,DB08557
4159,DB00762
4160,DB03573
4161,DB06859
4162,DB07895
4163,DB02852
4164,DB08330
4165,DB00853
4166,P35270
4167,DB06918
4168,P02795
4169,DB05875
4170,DB00883
4171,DB00175
4172,Q9Y5N1
4173,Q9UK23
4174,DB06292
4175,DB01108
4176,DB00087
4177,DB03706
4178,DB02288
4179,DB04977
4180,P00492
4181,DB00693
4182,DB06979
4183,DB00724
4184,O76054
4185,DB03262
4186,DB00790
4187,DB03379
4188,DB02082
4189,DB01972
4190,DB01950
4191,DB07535
4192,DB01282
4193,P14416
4194,DB01430
4195,DB07319
4196,P15509
4197,DB05187
4198,DB07058
4199,DB02644
4200,DB00018
4201,DB05521
4202,P27361
4203,DB00547
4204,DB00802
4205,P47985
4206,DB00363
4207,O15169
4208,DB01238
4209,P50416
4210,DB01665
4211,P43080
4212,DB01203
4213,DB08195
4214,DB00020
4215,DB01018
4216,DB06833
4217,Q6L8H2
4218,Q9NS18
4219,Q8TD30
4220,P04818
4221,DB03087
4222,DB00038
4223,O14874
4224,DB02678
4225,DB05431
4226,DB01006
4227,DB06991
4228,DB02131
4229,DB07061
4230,P10915
4231,P16662
4232,DB08707
4233,DB04409
4234,DB03742
4235,DB02059
4236,DB04781
4237,P36969
4238,DB05883
4239,DB08478
4240,Q6WRI0
4241,DB09014
4242,DB05461
4243,DB07341
4244,P25116
4245,P49591
4246,P35218
4247,DB03566
4248,P32321
4249,DB08400
4250,DB02261
4251,P33261
4252,DB00210
4253,P13716
4254,P62826
4255,DB01843
4256,Q15842
4257,Q9NPH2
4258,O75173
4259,DB09291
4260,DB00777
4261,DB00259
4262,DB05107
4263,DB02391
4264,P31358
4265,DB03950
4266,P51788
4267,DB07645
4268,DB00141
4269,DB05266
4270,DB07933
4271,DB07950
4272,P01100
4273,DB00116
4274,DB01620
4275,DB07652
4276,DB07614
4277,DB02008
4278,DB01060
4279,P55196
4280,DB01192
4281,P56282
4282,Q969V6
4283,DB08683
4284,O95864
4285,DB01153
4286,DB01738
4287,DB00738
4288,P21817
4289,DB04741
4290,DB08165
4291,Q13464
4292,Q9Y271
4293,Q7Z2W7
4294,DB04763
4295,DB00420
4296,P19438
4297,DB00237
4298,DB04675
4299,DB02875
4300,P38435
4301,Q9H2M3
4302,DB06781
4303,DB00729
4304,P43353
4305,DB09029
4306,DB02090
4307,DB03516
4308,DB02105
4309,DB00338
4310,O94903
4311,DB04852
4312,DB00014
4313,DB04988
4314,DB00855
4315,DB05806
4316,DB06865
4317,P52732
4318,DB03096
4319,DB00585
4320,DB02583
4321,DB07376
4322,P09874
4323,DB02996
4324,DB05280
4325,DB00861
4326,P49789
4327,Q96T66
4328,DB08846
4329,DB08553
4330,P56817
4331,DB05472
4332,P51843
4333,P00338
4334,DB00463
4335,DB07159
4336,DB03633
4337,DB00063
4338,DB06016
4339,O00204
4340,DB04846
4341,DB00601
4342,DB02269
4343,Q96AE4
4344,DB05078
4345,O75489
4346,DB07104
4347,O60882
4348,P35914
4349,DB00462
4350,DB03137
4351,DB03434
4352,DB07027
4353,P80365
4354,DB03884
4355,DB02855
4356,DB08340
4357,DB02676
4358,DB00989
4359,Q96Q40
4360,DB02320
4361,DB03276
4362,P31040
4363,DB05206
4364,P28066
4365,DB01223
4366,DB05177
4367,DB00934
4368,DB01211
4369,DB05294
4370,Q9NS75
4371,DB07874
4372,P43116
4373,DB01941
4374,DB01303
4375,DB02351
4376,DB07197
4377,DB05213
4378,DB04140
4379,DB00813
4380,DB08781
4381,P09669
4382,DB00846
4383,DB03677
4384,DB07878
4385,Q9Y678
4386,Q16773
4387,P16109
4388,DB01837
4389,DB01408
4390,O75600
4391,DB03701
4392,P01850
4393,DB04875
4394,O15511
4395,DB08179
4396,DB06216
4397,DB00610
4398,DB04839
4399,DB01190
4400,DB08521
4401,Q8IUZ5
4402,Q9Y4W6
4403,P26440
4404,O43252
4405,DB06268
4406,DB07589
4407,DB08230
4408,DB04172
4409,P68363
4410,P15813
4411,Q4U2R8
4412,DB01345
4413,DB08661
4414,O43497
4415,DB03696
4416,DB03048
4417,DB03271
4418,P22695
4419,DB04559
4420,P07359
4421,DB07160
4422,DB08122
4423,DB04632
4424,DB03015
4425,Q9UBX1
4426,DB02299
4427,DB05233
4428,DB05129
4429,P31994
4430,P55263
4431,DB08867
4432,DB05150
4433,DB04416
4434,DB02714
4435,DB00433
4436,P50052
4437,DB07520
4438,DB01015
4439,DB04890
4440,Q8TF76
4441,DB07829
4442,P03951
4443,DB08655
4444,Q96C86
4445,DB02322
4446,DB04972
4447,P20061
4448,P23415
4449,P54646
4450,P11388
4451,Q9UBM7
4452,P56524
4453,DB07453
4454,DB06997
4455,O14649
4456,P21926
4457,DB03657
4458,DB08309
4459,Q9HB55
4460,P18858
4461,DB03793
4462,DB00099
4463,DB00055
4464,DB01928
4465,DB08397
4466,P20963
4467,P33121
4468,DB07831
4469,Q16769
4470,DB08354
4471,Q9H2X9
4472,DB02546
4473,DB04271
4474,Q9P289
4475,P01574
4476,O43739
4477,DB07077
4478,DB03994
4479,P18510
4480,DB08329
4481,O60733
4482,Q16678
4483,DB06962
4484,Q9NYQ3
4485,DB01764
4486,P48051
4487,DB02218
4488,DB03877
4489,DB08906
4490,DB01263
4491,DB03784
4492,DB04121
4493,Q9Y257
4494,DB02047
4495,DB08594
4496,DB00893
4497,P68400
4498,DB08138
4499,P21266
4500,Q8TC12
4501,DB01695
4502,P00918
4503,P35503
4504,DB01496
4505,DB07655
4506,P04083
4507,DB04531
4508,DB05341
4509,DB06959
4510,P09619
4511,DB01854
4512,O95932
4513,DB00894
4514,DB08507
4515,DB00262
4516,P45983
4517,DB03903
4518,DB03918
4519,DB07529
4520,O14964
4521,DB00751
4522,DB06846
4523,DB01087
4524,DB05033
4525,DB00123
4526,DB04474
4527,DB01810
4528,P13501
4529,DB08342
4530,Q96RJ0
4531,P29597
4532,DB08183
4533,DB04954
4534,DB08224
4535,P17252
4536,P07998
4537,Q96GA7
4538,DB03900
4539,Q16760
4540,P46459
4541,P08100
4542,DB08844
4543,DB00071
4544,DB04523
4545,DB08182
4546,Q96KG9
4547,DB08659
4548,DB04112
4549,DB00157
4550,DB05345
4551,Q9Y233
4552,DB08654
4553,P51671
4554,DB01977
4555,P54284
4556,DB06069
4557,P40394
4558,P51648
4559,DB02827
4560,DB07730
4561,P18847
4562,P28335
4563,P45954
4564,O15239
4565,P02689
4566,DB05203
4567,Q13393
4568,Q13233
4569,DB00686
4570,Q99542
4571,DB03201
4572,P23526
4573,Q6PHW0
4574,DB08422
4575,P0DMS8
4576,DB00812
4577,DB02602
4578,DB07830
4579,DB02490
4580,DB00682
4581,DB02216
4582,DB08827
4583,Q9BYV1
4584,P29074
4585,DB08135
4586,P14210
4587,DB04197
4588,DB02271
4589,Q9Y2Z4
4590,P31644
4591,DB01363
4592,P99999
4593,DB05421
4594,P30874
4595,Q6YP21
4596,DB02155
4597,DB06862
4598,DB07002
4599,P00488
4600,P23469
4601,DB00400
4602,DB02994
4603,DB03032
4604,DB07860
4605,DB00182
4606,DB01185
4607,DB08520
4608,DB07728
4609,DB08371
4610,Q9NNW7
4611,DB00936
4612,DB07724
4613,P18850
4614,Q96LZ3
4615,DB04254
4616,DB00197
4617,Q16322
4618,DB01104
4619,DB07863
4620,DB04845
4621,DB01107
4622,P04792
4623,DB05183
4624,DB03124
4625,DB00696
4626,DB05713
4627,Q9UGM6
4628,DB00226
4629,DB05381
4630,DB08254
4631,DB03058
4632,Q9Y5K3
4633,DB08530
4634,Q9UHQ9
4635,DB08341
4636,DB00128
4637,DB04186
4638,DB07173
4639,DB00588
4640,P34059
4641,P28845
4642,DB06711
4643,DB03033
4644,DB00765
4645,P04049
4646,DB02029
4647,Q6VVX0
4648,DB08018
4649,DB01193
4650,DB08393
4651,Q9UJ68
4652,O00182
4653,DB05098
4654,DB04859
4655,Q9NWT6
4656,DB04009
4657,Q9H936
4658,DB08569
4659,DB04065
4660,Q05315
4661,DB07385
4662,DB07879
4663,DB04616
4664,P10276
4665,DB00449
4666,DB04436
4667,DB08708
4668,P22749
4669,DB03485
4670,Q07343
4671,DB00707
4672,DB02472
4673,P62158
4674,DB06148
4675,DB07926
4676,DB01763
4677,DB04837
4678,DB04217
4679,DB05688
4680,DB07073
4681,DB01586
4682,P35754
4683,DB07049
4684,P10696
4685,P08684
4686,P25787
4687,DB04089
4688,P31639
4689,DB05070
4690,DB06441
4691,O15374
4692,DB02616
4693,DB02587
4694,P51681
4695,Q9BY66
4696,DB03976
4697,DB07136
4698,DB08601
4699,DB09047
4700,Q9UGI6
4701,P12236
4702,DB07339
4703,Q15418
4704,DB04720
4705,P00326
4706,DB07625
4707,DB04594
4708,Q9UKY3
4709,DB06775
4710,DB02427
4711,O95865
4712,P21728
4713,DB00647
4714,DB00726
4715,DB08893
4716,DB01137
4717,DB03306
4718,P30085
4719,Q9UNP4
4720,P35625
4721,DB00904
4722,DB03880
4723,DB08113
4724,DB02820
4725,DB04876
4726,DB00918
4727,DB01212
4728,P08235
4729,Q13426
4730,Q6UX15
4731,P11836
4732,DB07946
4733,DB01048
4734,DB02404
4735,DB02340
4736,DB01338
4737,Q9HCP0
4738,DB03552
4739,DB02999
4740,DB07236
4741,DB05225
4742,DB00553
4743,DB01793
4744,DB05777
4745,DB03130
4746,DB02673
4747,DB00465
4748,Q09013
4749,Q00266
4750,DB04098
4751,P01137
4752,P41594
4753,DB01590
4754,DB04882
4755,DB03444
4756,Q14524
4757,DB08010
4758,DB05305
4759,DB07897
4760,DB03373
4761,DB03611
4762,P04141
4763,DB01242
4764,P80075
4765,DB02181
4766,DB04050
4767,P12931
4768,DB00390
4769,DB07488
4770,DB02335
4771,P17931
4772,DB04450
4773,DB00341
4774,P78508
4775,DB08348
4776,DB05442
4777,O43674
4778,P01116
4779,DB01382
4780,DB07562
4781,DB07786
4782,Q13564
4783,DB03904
4784,DB04549
4785,DB04715
4786,DB07096
4787,DB08500
4788,DB08198
4789,P23458
4790,Q9UGJ0
4791,DB01444
4792,DB05468
4793,DB06919
4794,DB04827
4795,DB00399
4796,DB07017
4797,Q96PF1
4798,DB03484
4799,DB04071
4800,DB08323
4801,P24385
4802,DB01997
4803,Q9Y6I3
4804,DB03889
4805,Q92820
4806,DB01561
4807,DB02767
4808,DB02931
4809,P63151
4810,DB08584
4811,DB08560
4812,Q15661
4813,DB01064
4814,DB03837
4815,P49419
4816,Q14145
4817,DB07239
4818,DB02890
4819,P12104
4820,DB02821
4821,P21462
4822,DB08912
4823,DB07734
4824,Q13630
4825,Q9NY47
4826,DB00402
4827,DB06967
4828,DB02010
4829,Q494W8
4830,DB07627
4831,DB01631
4832,P14550
4833,Q13946
4834,DB06977
4835,DB00776
4836,Q04759
4837,DB01852
4838,DB00842
4839,DB07433
4840,P07195
4841,P19838
4842,DB04709
4843,P04731
4844,P49356
4845,P35790
4846,Q8TCU5
4847,O14793
4848,P18848
4849,DB06267
4850,DB00531
4851,DB06939
4852,DB07678
4853,DB01352
4854,DB07288
4855,DB07323
4856,DB03575
4857,Q99418
4858,O15145
4859,DB01784
4860,DB08640
4861,DB00699
4862,DB07135
4863,P15259
4864,DB07158
4865,Q6UWN8
4866,O43548
4867,P16581
4868,P01857
4869,Q13882
4870,DB02110
4871,DB01666
4872,DB03044
4873,P55157
4874,DB03024
4875,DB00205
4876,DB00901
4877,DB05630
4878,P08311
4879,DB06925
4880,P51161
4881,DB01951
4882,DB07833
4883,DB02471
4884,DB00067
4885,DB00486
4886,P06400
4887,DB00992
4888,DB02056
4889,P18283
4890,DB07306
4891,DB04419
4892,DB01812
4893,DB05125
4894,DB04970
4895,O75891
4896,DB03910
4897,DB01536
4898,P82251
4899,DB07738
4900,DB07064
4901,DB03286
4902,DB00561
4903,P02675
4904,DB04480
4905,DB02329
4906,Q86SZ2
4907,DB05484
4908,DB02459
4909,DB00246
4910,DB06908
4911,DB03929
4912,DB01587
4913,Q9HB21
4914,DB08838
4915,DB02418
4916,DB02640
4917,DB01577
4918,P04179
4919,DB02458
4920,Q16696
4921,DB08242
4922,DB07088
4923,DB06989
4924,P22888
4925,P55072
4926,DB02825
4927,DB04932
4928,DB00941
4929,O14792
4930,DB08061
4931,O60391
4932,Q86VB7
4933,DB01549
4934,Q99720
4935,DB08296
4936,DB07174
4937,DB08895
4938,P01877
4939,DB08880
4940,DB06882
4941,Q8NBN7
4942,DB04681
4943,P13631
4944,DB01893
4945,DB00394
4946,P00797
4947,DB04352
4948,P06132
4949,DB04251
4950,DB01177
4951,P24158
4952,Q05901
4953,DB04530
4954,Q9NQX3
4955,DB04263
4956,DB01228
4957,P00450
4958,DB05708
4959,DB07789
4960,DB01954
4961,DB08547
4962,P28329
4963,DB07899
4964,O43612
4965,DB07907
4966,O60488
4967,P23946
4968,DB03791
4969,DB00287
4970,DB08772
4971,DB04142
4972,P06241
4973,Q96C24
4974,Q9NR33
4975,DB00213
4976,DB08373
4977,DB00503
4978,Q9NZV8
4979,DB00514
4980,P15428
4981,DB00635
4982,DB07321
4983,DB07858
4984,DB02893
4985,DB03086
4986,DB03495
4987,DB06837
4988,DB00552
4989,DB06710
4990,DB08048
4991,DB00473
4992,DB07592
4993,P08588
4994,P16066
4995,DB02647
4996,DB03749
4997,P43235
4998,DB00830
4999,DB01700
5000,DB00118
5001,Q13133
5002,DB02464
5003,DB07437
5004,DB00199
5005,DB00993
5006,DB07440
5007,DB01960
5008,DB04832
5009,DB04714
5010,P23141
5011,DB05339
5012,DB00572
5013,DB05254
5014,DB03760
5015,DB08612
5016,DB06933
5017,DB07335
5018,P17752
5019,DB06064
5020,DB07853
5021,P08263
5022,DB05432
5023,DB01182
5024,DB04187
5025,DB00209
5026,DB03456
5027,DB07504
5028,P84077
5029,DB01325
5030,DB02067
5031,DB07580
5032,Q9H2S1
5033,DB07268
5034,DB00315
5035,Q5JVS0
5036,Q13370
5037,DB07215
5038,DB06809
5039,DB00426
5040,DB08690
5041,DB04256
5042,DB07814
5043,Q99712
5044,DB01693
5045,P10828
5046,DB05299
5047,DB08283
5048,DB08000
5049,Q9HD40
5050,Q96HD9
5051,DB06403
5052,DB03738
5053,Q06203
5054,DB06480
5055,O75900
5056,DB07538
5057,DB02211
5058,DB03639
5059,DB01063
5060,P37231
5061,DB07930
5062,DB00140
5063,DB00395
5064,DB03126
5065,DB07686
5066,DB02230
5067,P36021
5068,DB05760
5069,DB05374
5070,P53779
5071,DB03330
5072,DB00822
5073,Q9ULC6
5074,P0CG29
5075,P09958
5076,DB03777
5077,DB01341
5078,DB03479
5079,Q9NXA8
5080,DB06186
5081,DB01034
5082,DB08448
5083,O95954
5084,DB08566
5085,P51580
5086,P11362
5087,DB00763
5088,P07225
5089,DB04253
5090,DB03921
5091,Q9UBN7
5092,O75976
5093,P08123
5094,Q9Y6K9
5095,DB00487
5096,DB00530
5097,DB01438
5098,DB01333
5099,DB06401
5100,O14646
5101,DB07839
5102,DB00291
5103,P17936
5104,DB09048
5105,DB08055
5106,DB00120
5107,P56937
5108,P03886
5109,DB07683
5110,P09960
5111,DB08699
5112,DB01134
5113,DB00006
5114,DB02491
5115,P23368
5116,Q9H8P0
5117,P49327
5118,DB03367
5119,DB02376
5120,DB02209
5121,DB06995
5122,DB01128
5123,Q99259
5124,DB04395
5125,DB09207
5126,DB07165
5127,DB03273
5128,P15170
5129,P19961
5130,DB02690
5131,DB04941
5132,DB02701
5133,DB02189
5134,DB02964
5135,DB04365
5136,DB02848
5137,DB03977
5138,DB00708
5139,Q08345
5140,DB07626
5141,P09012
5142,DB01580
5143,DB07149
5144,Q9UDX3
5145,DB08674
5146,O60551
5147,DB07991
5148,P12268
5149,DB00947
5150,DB02532
5151,DB07131
5152,O60568
5153,DB00268
5154,DB07905
5155,DB08447
5156,O14732
5157,Q05655
5158,DB00286
5159,DB05455
5160,DB02535
5161,DB08599
5162,P16930
5163,DB07019
5164,O14756
5165,P24557
5166,DB07949
5167,DB03461
5168,DB05360
5169,DB01686
5170,DB02400
5171,DB07787
5172,DB03670
5173,DB05507
5174,DB06701
5175,DB07711
5176,DB00818
5177,DB04633
5178,DB07462
5179,DB07083
5180,DB00070
5181,DB00171
5182,Q02224
5183,DB00024
5184,DB04643
5185,O43772
5186,DB00387
5187,DB00565
5188,Q9H6Z9
5189,O00329
5190,Q04609
5191,DB04509
5192,DB00938
5193,DB05042
5194,DB01809
5195,DB04817
5196,DB09063
5197,Q8IVH4
5198,DB00098
5199,DB04119
5200,DB01733
5201,Q9UHC9
5202,DB00039
5203,P12277
5204,DB00570
5205,DB07978
5206,DB08463
5207,DB04757
5208,DB07973
5209,P12271
5210,DB00856
5211,DB08058
5212,P35237
5213,DB02834
5214,O43570
5215,P14902
5216,DB03487
5217,DB08378
5218,DB03476
5219,DB07530
5220,Q9NPF7
5221,DB05133
5222,DB06147
5223,DB07218
5224,DB03333
5225,DB06853
5226,DB04126
5227,Q03181
5228,DB06650
5229,P06401
5230,DB00569
5231,Q14542
5232,Q8N5Z0
5233,DB03821
5234,P07478
5235,DB00945
5236,P30520
5237,DB07108
5238,DB00223
5239,DB05743
5240,DB05822
5241,Q15758
5242,DB01844
5243,DB04237
5244,DB06674
5245,DB04376
5246,DB00544
5247,DB00202
5248,DB07968
5249,P11766
5250,DB00849
5251,DB03978
5252,DB04579
5253,DB06830
5254,DB04151
5255,O95167
5256,DB08251
5257,P11488
5258,P31785
5259,DB03316
5260,DB07245
5261,DB07150
5262,Q86XF0
5263,DB06589
5264,DB03179
5265,O15530
5266,DB01618
5267,DB08776
5268,Q99456
5269,DB03073
5270,DB00940
5271,DB01219
5272,P22001
5273,DB01050
5274,DB01397
5275,DB06779
5276,DB00605
5277,DB02325
5278,O14735
5279,DB03310
5280,DB06060
5281,DB04407
5282,Q8WTV0
5283,DB05096
5284,DB07162
5285,DB08453
5286,DB08413
5287,P03915
5288,P11245
5289,DB02032
5290,DB03752
5291,O14763
5292,P15056
5293,Q9UNK4
5294,P53609
5295,DB04338
5296,DB04405
5297,DB01210
5298,DB07329
5299,P50440
5300,P52848
5301,DB04392
5302,DB07446
5303,DB06900
5304,P46098
5305,P28161
5306,P49189
5307,DB04564
5308,P24311
5309,DB03988
5310,DB07889
5311,Q92753
5312,P52961
5313,P78368
5314,P62750
5315,DB02727
5316,DB01405
5317,DB01662
5318,O94956
5319,DB03389
5320,Q96BH3
5321,P03956
5322,DB00927
5323,DB08532
5324,P07101
5325,P10620
5326,DB04477
5327,DB08933
5328,O43525
5329,P16471
5330,DB07717
5331,DB02071
5332,DB03221
5333,DB01392
5334,DB07984
5335,DB06942
5336,P04234
5337,DB02846
5338,Q13315
5339,DB03381
5340,DB02207
5341,DB03736
5342,DB01309
5343,DB07834
5344,P11021
5345,DB07750
5346,DB08660
5347,DB00811
5348,DB05915
5349,DB06880
5350,O43676
5351,DB07835
5352,DB01013
5353,DB00100
5354,Q02928
5355,P51511
5356,DB08522
5357,Q05513
5358,O75795
5359,P22413
5360,DB02063
5361,DB01877
5362,DB07120
5363,DB04590
5364,DB02300
5365,DB05391
5366,DB08057
5367,DB07087
5368,P28223
5369,DB08788
5370,DB04136
5371,DB07163
5372,P16112
5373,P16050
5374,DB01115
5375,P11473
5376,DB00878
5377,P00156
5378,DB02621
5379,O14832
5380,DB01782
5381,DB07314
5382,DB02778
5383,DB00748
5384,Q8N9I0
5385,DB07772
5386,O60896
5387,DB07630
5388,Q13885
5389,DB07416
5390,Q8IWU9
5391,DB09068
5392,DB03169
5393,O96000
5394,DB08239
5395,DB03102
5396,DB03016
5397,Q01959
5398,DB03845
