,Drug_ID,Protein_ID,label
12537,DB03788,P14784,0
12538,P17900,P51671,0
12539,Q9NYK1,DB03136,0
12540,Q9H1R3,DB05250,0
12541,P63316,Q92952,0
12542,P07204,Q92569,0
12543,DB00261,DB01409,0
12544,DB07975,DB02141,0
12545,P33261,DB05460,0
12546,DB03589,DB07341,0
12547,Q5T4S7,Q96C86,0
12548,P07602,DB04112,0
12549,DB02893,DB04396,0
12550,DB00313,DB08776,0
12551,DB07528,O14763,0
12552,P16435,DB00922,0
12553,P07602,DB01763,0
12554,P53778,DB00602,0
12555,DB07260,P08588,0
12556,P50579,O15144,0
12557,DB06853,P05106,0
12558,DB03519,P20248,0
12559,DB04485,P02708,0
12560,Q9Y6M9,DB07348,0
12561,DB00567,Q8NET8,0
12562,DB06714,DB00611,0
12563,DB07544,DB00370,0
12564,P35568,DB00200,0
12565,O60942,DB04947,0
12566,Q92831,DB07281,0
12567,DB06757,DB01745,0
12568,DB07563,DB00691,0
12569,Q02252,P61024,0
12570,Q99873,DB00144,0
12571,DB06843,P11137,0
12572,P07947,DB07790,0
12573,Q96RQ9,DB06995,0
12574,P14780,DB08896,0
12575,DB04377,DB08395,0
12576,DB06853,P08254,0
12577,DB04372,DB01964,0
12578,P01019,DB01369,0
12579,P00414,DB04326,0
12580,DB03955,DB01348,0
12581,Q16774,O60760,0
12582,DB01948,Q9BZW2,0
12583,P09210,P28908,0
12584,Q03181,DB00183,0
12585,DB07916,Q8WX39,0
12586,DB07995,O60894,0
12587,DB07852,Q969S8,0
12588,P13051,Q5JPH6,0
12589,DB02459,DB00132,0
12590,DB03670,P11474,0
12591,DB00349,DB05812,0
12592,DB07101,DB01591,0
12593,Q14894,DB01958,0
12594,Q9ULZ9,DB06929,0
12595,DB03945,DB01544,0
12596,Q05940,DB00823,0
12597,DB00311,DB02774,0
12598,P08254,P05451,0
12599,DB07210,DB01077,0
12600,P07947,P04183,0
12601,DB04985,P60900,0
12602,O43447,DB08515,0
12603,DB04869,DB08299,0
12604,DB02048,DB00644,0
12605,DB07039,DB04113,0
12606,DB04175,DB04722,0
12607,DB01012,DB02481,0
12608,DB04988,DB03442,0
12609,DB08043,DB07021,0
12610,P50750,O43678,0
12611,DB06971,Q04609,0
12612,P32754,DB05478,0
12613,DB02581,DB00723,0
12614,DB07340,DB04721,0
12615,Q8IWL2,DB07969,0
12616,DB08746,DB04224,0
12617,DB01247,DB03351,0
12618,DB04669,DB03273,0
12619,Q6UWN8,Q92820,0
12620,DB08332,DB01198,0
12621,DB02604,DB01320,0
12622,P62750,DB01324,0
12623,DB05459,O14788,0
12624,DB00565,DB00544,0
12625,P09237,DB07936,0
12626,DB07317,DB08590,0
12627,DB04770,DB01597,0
12628,DB02481,DB00585,0
12629,DB03793,DB05412,0
12630,DB01737,DB00133,0
12631,Q16719,P32320,0
12632,P54317,DB05381,0
12633,DB03587,DB02358,0
12634,DB01656,DB09082,0
12635,DB01271,P53609,0
12636,DB02709,DB03940,0
12637,DB01437,DB00246,0
12638,DB03782,DB08816,0
12639,Q9Y2U5,P42261,0
12640,DB08611,Q99798,0
12641,P48664,DB03680,0
12642,DB03040,DB00178,0
12643,DB03880,DB03894,0
12644,DB07664,DB02303,0
12645,DB07651,DB00235,0
12646,P46459,DB01261,0
12647,DB07680,DB07857,0
12648,DB05490,DB04454,0
12649,DB07077,P05062,0
12650,P43080,P22314,0
12651,DB04720,DB00496,0
12652,DB07627,DB05447,0
12653,DB02966,DB07901,0
12654,DB00541,P11216,0
12655,DB04721,DB00148,0
12656,DB04577,P54802,0
12657,DB06837,DB00562,0
12658,DB05362,DB03441,0
12659,DB02568,DB06865,0
12660,O96017,P41145,0
12661,Q00796,O14756,0
12662,P01920,DB00898,0
12663,DB01576,DB00963,0
12664,Q9Y6L6,DB08220,0
12665,DB05264,DB07270,0
12666,DB02953,DB04751,0
12667,P18545,DB00808,0
12668,DB00485,DB04350,0
12669,DB01793,DB08791,0
12670,DB07131,DB01684,0
12671,P07510,DB09053,0
12672,Q99712,DB00311,0
12673,DB04094,DB09018,0
12674,DB07288,P19652,0
12675,DB04141,DB07783,0
12676,P35346,DB08178,0
12677,DB04660,DB03132,0
12678,DB04109,Q16568,0
12679,DB00376,DB05169,0
12680,O14786,DB00415,0
12681,DB01623,DB01400,0
12682,DB00105,DB05897,0
12683,P14410,DB08015,0
12684,DB00736,DB09054,0
12685,Q14654,Q9Y234,0
12686,DB01437,Q494W8,0
12687,P24394,DB08005,0
12688,O95299,DB02712,0
12689,DB08312,P17787,0
12690,DB06688,O75438,0
12691,DB08449,DB04407,0
12692,DB00908,Q9UHA3,0
12693,Q05586,DB01281,0
12694,DB07340,DB00898,0
12695,DB00273,DB02563,0
12696,O95237,DB03256,0
12697,DB02266,P98066,0
12698,DB07940,DB00981,0
12699,DB00831,DB04761,0
12700,P07360,DB07647,0
12701,P05093,P01270,0
12702,DB05395,Q14697,0
12703,DB05383,DB05098,0
12704,P41595,DB08237,0
12705,DB04276,P16234,0
12706,DB08348,Q03431,0
12707,DB00879,DB06836,0
12708,DB03233,Q9NS75,0
12709,DB07655,Q09013,0
12710,P63208,P48357,0
12711,DB02084,DB00358,0
12712,DB02303,DB00622,0
12713,Q12797,DB01062,0
12714,DB08739,Q96HD9,0
12715,DB03556,DB04661,0
12716,P47871,DB03910,0
12717,P49190,O14841,0
12718,DB01950,DB02472,0
12719,Q8TED1,DB03345,0
12720,DB05463,DB00497,0
12721,DB07981,DB07412,0
12722,DB01067,Q9BY41,0
12723,Q9HCD5,Q93088,0
12724,O75311,O15144,0
12725,DB07950,DB01210,0
12726,DB07791,DB00835,0
12727,DB00625,DB04991,0
12728,P16471,DB03976,0
12729,DB04044,P48549,0
12730,DB08082,P08758,0
12731,DB01992,DB01408,0
12732,P02818,DB06795,0
12733,DB06852,DB02846,0
12734,P01764,DB00563,0
12735,DB07515,DB01076,0
12736,DB07683,DB01077,0
12737,P01100,DB06101,0
12738,DB04682,DB07538,0
12739,P07333,DB00867,0
12740,DB04369,DB02936,0
12741,DB00055,DB01908,0
12742,DB00365,P42126,0
12743,DB02198,Q9NR97,0
12744,Q12879,DB01946,0
12745,P04181,P00403,0
12746,DB00163,P50416,0
12747,DB01837,DB04081,0
12748,DB01259,P51687,0
12749,P11274,DB03372,0
12750,DB00468,DB06774,0
12751,Q9NP56,DB05253,0
12752,DB04470,DB03072,0
12753,Q8IVS2,P08637,0
12754,P16144,O14594,0
12755,DB04854,DB03331,0
12756,DB07636,DB07630,0
12757,DB04306,DB01656,0
12758,DB05482,P29474,0
12759,DB08273,DB02236,0
12760,P78362,P62312,0
12761,DB02988,P27707,0
12762,DB05131,DB01745,0
12763,DB02796,DB01745,0
12764,DB00886,DB07034,0
12765,DB02367,DB03189,0
12766,DB00921,DB00905,0
12767,DB07903,DB07005,0
12768,DB04863,O14594,0
12769,DB02281,DB00682,0
12770,DB04117,P23297,0
12771,P51589,DB03115,0
12772,DB07981,DB04534,0
12773,DB01621,DB08291,0
12774,O60669,DB01403,0
12775,DB00725,P19235,0
12776,DB00670,P23416,0
12777,DB07380,DB07070,0
12778,P05230,DB06905,0
12779,DB03876,DB07639,0
12780,DB02778,DB03395,0
12781,DB00384,DB00283,0
12782,DB06205,O00469,0
12783,DB07132,DB07926,0
12784,DB07681,DB08815,0
12785,DB05271,DB04817,0
12786,DB05595,P35237,0
12787,DB08658,P15813,0
12788,DB01594,DB08909,0
12789,DB09102,DB02999,0
12790,DB03479,DB02837,0
12791,P03950,DB07144,0
12792,DB00190,DB08507,0
12793,DB03060,DB08033,0
12794,P53667,DB00086,0
12795,P54368,DB07626,0
12796,DB05786,DB00029,0
12797,DB08771,DB02363,0
12798,DB04468,DB05913,0
12799,DB07965,O60656,0
12800,DB02504,DB02132,0
12801,P35354,DB05168,0
12802,P53597,DB02545,0
12803,P01138,P30405,0
12804,DB01931,P21283,0
12805,DB08236,P48775,0
12806,DB01854,DB01677,0
12807,P01595,DB00401,0
12808,DB04946,P11511,0
12809,DB00934,DB00409,0
12810,DB03019,Q9Y663,0
12811,DB01185,O43612,0
12812,DB02143,DB01684,0
12813,P22570,DB07615,0
12814,Q9HCP0,DB03889,0
12815,DB06243,P0DMS8,0
12816,DB00884,P37268,0
12817,DB00762,DB07857,0
12818,P46459,P43026,0
12819,DB03381,DB08277,0
12820,DB06016,P04629,0
12821,P50613,DB08780,0
12822,DB05469,DB00198,0
12823,DB02021,O95263,0
12824,DB01170,DB04632,0
12825,DB01070,DB00152,0
12826,DB07300,DB08001,0
12827,DB03546,DB00769,0
12828,DB08878,DB01695,0
12829,DB07382,Q14181,0
12830,DB00280,DB03879,0
12831,DB00866,DB08420,0
12832,DB09074,Q9UPY5,0
12833,DB04395,DB06287,0
12834,P22888,DB00824,0
12835,DB05187,Q9H2M3,0
12836,DB00034,O14672,0
12837,DB02508,P23526,0
12838,DB01337,DB07936,0
12839,DB01242,DB06707,0
12840,O75828,DB05014,0
12841,DB00342,DB04350,0
12842,DB07929,DB08248,0
12843,DB03663,DB07306,0
12844,P21817,P01583,0
12845,DB08164,DB03344,0
12846,DB05736,Q92637,0
12847,DB04238,P15309,0
12848,DB07616,DB03896,0
12849,DB03925,P51687,0
12850,DB00105,DB06101,0
12851,DB07390,P37173,0
12852,DB06201,P08842,0
12853,DB07228,DB06817,0
12854,DB02843,DB00237,0
12855,O15264,DB05475,0
12856,Q8IU85,DB08174,0
12857,DB03476,P52569,0
12858,P12724,P41594,0
12859,Q9GZZ6,DB04014,0
12860,DB00163,DB07779,0
12861,P01178,P0C0L4,0
12862,DB00093,DB07203,0
12863,Q99928,DB05417,0
12864,O14649,DB01439,0
12865,DB07279,DB07321,0
12866,DB03084,Q9UJT0,0
12867,Q8NBP7,DB08936,0
12868,DB02218,DB03125,0
12869,DB04905,DB02530,0
12870,DB02144,P35610,0
12871,DB00934,DB01058,0
12872,DB01156,DB08099,0
12873,DB00245,DB00898,0
12874,P11310,DB00541,0
12875,P08700,DB00275,0
12876,DB07520,DB05467,0
12877,DB07140,DB08248,0
12878,DB01445,P37173,0
12879,DB00613,DB03052,0
12880,Q15788,DB03499,0
12881,DB05146,DB04397,0
12882,DB01544,P13995,0
12883,DB07010,Q14494,0
12884,DB08368,O43923,0
12885,DB04816,DB06841,0
12886,P30559,DB04930,0
12887,DB05217,Q9H1R3,0
12888,DB03964,Q99062,0
12889,Q6P093,DB09029,0
12890,Q9UJS0,Q99497,0
12891,P21695,DB06820,0
12892,DB03309,DB05466,0
12893,DB03471,DB04109,0
12894,Q6ZMR3,P09960,0
12895,DB04805,DB07714,0
12896,DB01220,P35228,0
12897,DB05199,DB08539,0
12898,DB00268,DB06841,0
12899,P08238,DB07763,0
12900,Q9NQX3,O75173,0
12901,P17538,Q16696,0
12902,DB03595,Q07699,0
12903,DB03566,DB04599,0
12904,DB02889,DB06060,0
12905,DB05149,DB04436,0
12906,P30305,DB07577,0
12907,DB05337,Q9Y3R4,0
12908,Q9Y619,P09012,0
12909,DB00009,DB00301,0
12910,DB00917,DB01114,0
12911,Q8WUI4,DB07542,0
12912,DB03213,DB04563,0
12913,DB06977,DB05314,0
12914,DB07697,DB05029,0
12915,DB07794,DB04722,0
12916,P36888,DB02580,0
12917,DB08096,DB05205,0
12918,DB00622,O95264,0
12919,DB00115,Q96F10,0
12920,P30419,DB02292,0
12921,Q13231,DB08782,0
12922,DB01347,Q53H96,0
12923,P14174,Q13363,0
12924,DB07369,DB04434,0
12925,Q02643,DB00454,0
12926,P01859,DB08810,0
12927,DB01835,DB00656,0
12928,DB04607,DB01229,0
12929,DB01599,DB00451,0
12930,Q14654,P01583,0
12931,DB06856,DB00086,0
12932,P06280,DB07859,0
12933,DB00873,P00533,0
12934,DB07696,DB01006,0
12935,DB06876,Q13332,0
12936,DB07003,DB05339,0
12937,DB00208,DB06834,0
12938,DB08435,DB07535,0
12939,P35499,P16220,0
12940,DB04260,DB04474,0
12941,DB01325,DB08396,0
12942,DB04622,DB08612,0
12943,DB01836,DB02358,0
12944,DB03137,DB05913,0
12945,P20783,DB08437,0
12946,DB04954,Q14749,0
12947,DB00568,DB01766,0
12948,DB02754,DB00190,0
12949,DB02532,DB08555,0
12950,P98160,Q8N1Q1,0
12951,DB08535,DB04251,0
12952,DB03924,DB03959,0
12953,DB00496,DB00405,0
12954,P24385,DB00465,0
12955,DB00493,DB04563,0
12956,DB00905,DB03575,0
12957,Q9NY65,P17181,0
12958,P78348,DB05014,0
12959,DB02931,DB04446,0
12960,P61626,DB01034,0
12961,DB03373,DB05052,0
12962,DB08788,P34995,0
12963,DB01731,DB05269,0
12964,Q96GD0,DB00400,0
12965,DB03233,DB07969,0
12966,O43617,P05121,0
12967,Q9UHW9,DB08220,0
12968,P48549,P18847,0
12969,Q9Y2I1,DB06335,0
12970,Q9NZV8,DB00114,0
12971,P23528,P12532,0
12972,DB03712,DB03328,0
12973,DB04867,DB01047,0
12974,DB01733,DB00359,0
12975,DB04903,DB08092,0
12976,DB06888,DB03886,0
12977,O00141,Q9HAW7,0
12978,DB00916,DB06972,0
12979,DB05207,DB00416,0
12980,DB05014,DB06854,0
12981,DB02068,DB04542,0
12982,Q15825,DB00055,0
12983,DB05359,DB08911,0
12984,DB04733,DB04235,0
12985,DB04838,DB04680,0
12986,DB05332,DB08693,0
12987,P00746,DB08441,0
12988,DB07088,P27708,0
12989,P55210,O75746,0
12990,DB06892,Q00975,0
12991,DB05421,DB07979,0
12992,DB07656,DB01157,0
12993,P20472,DB03501,0
12994,DB04954,DB04059,0
12995,DB07596,DB08539,0
12996,DB05147,DB03439,0
12997,Q15303,DB04829,0
12998,DB00832,P56937,0
12999,DB02925,DB02272,0
13000,DB07179,DB08487,0
13001,DB05137,P33261,0
13002,DB00530,DB01830,0
13003,DB04769,DB07486,0
13004,O60733,DB04464,0
13005,DB03962,P34897,0
13006,P35557,DB02930,0
13007,DB06987,DB07728,0
13008,P43681,DB08236,0
13009,P11717,DB05797,0
13010,Q00987,DB05470,0
13011,P19971,DB04906,0
13012,DB04512,DB00773,0
13013,DB04881,DB04657,0
13014,DB01742,DB03526,0
13015,DB03496,DB04725,0
13016,DB05408,DB00376,0
13017,DB04771,DB03611,0
13018,P35270,DB07601,0
13019,DB05892,DB00269,0
13020,Q8IVS2,DB07742,0
13021,Q9ULC6,DB02845,0
13022,DB08141,DB06603,0
13023,DB07944,DB03478,0
13024,P53985,P00156,0
13025,P22695,DB01071,0
13026,DB08332,DB04404,0
13027,O95470,DB03835,0
13028,DB05262,Q9UKY3,0
13029,DB04659,DB05739,0
13030,P21549,DB06858,0
13031,DB07614,DB00546,0
13032,DB05246,Q9UBQ6,0
13033,DB07489,DB04253,0
13034,DB01977,Q9Y694,0
13035,P18505,DB08059,0
13036,DB07299,DB03297,0
13037,DB00704,P09668,0
13038,DB03435,DB02744,0
13039,DB05443,DB07680,0
13040,DB00535,DB00148,0
13041,DB00109,Q9UKM7,0
13042,DB07056,Q92806,0
13043,DB02589,DB01270,0
13044,DB00040,DB04709,0
13045,DB07950,DB06996,0
13046,O14957,DB03468,0
13047,DB08865,DB09034,0
13048,P15502,Q9NPF7,0
13049,DB05220,O43246,0
13050,DB00737,P61769,0
13051,DB06923,Q92887,0
13052,P42574,DB02463,0
13053,DB02379,DB02366,0
13054,DB01072,DB03504,0
13055,Q9NQS7,DB03632,0
13056,DB00269,DB00058,0
13057,P00325,DB03085,0
13058,P28062,DB04714,0
13059,DB06151,P22301,0
13060,DB00018,DB05679,0
13061,DB04216,DB04792,0
13062,DB04783,DB00496,0
13063,DB00552,DB03006,0
13064,O00764,DB00200,0
13065,DB00947,DB00116,0
13066,DB00008,DB05238,0
13067,DB04847,O15379,0
13068,DB05715,DB02062,0
13069,DB06879,P48736,0
13070,DB01626,DB05153,0
13071,DB01780,DB07092,0
13072,DB03683,DB02547,0
13073,Q96GD3,DB03783,0
13074,Q02643,DB00740,0
13075,DB01278,DB03928,0
13076,P21802,P25103,0
13077,DB06972,DB07833,0
13078,DB00190,DB02422,0
13079,DB03250,P02751,0
13080,DB07604,DB07895,0
13081,P06132,DB06734,0
13082,P19793,DB00799,0
13083,DB01892,DB08772,0
13084,P09210,DB05429,0
13085,DB06733,DB01284,0
13086,Q9Y663,DB07220,0
13087,P61626,DB01444,0
13088,DB05386,DB03600,0
13089,O95342,DB08256,0
13090,P11245,DB04759,0
13091,DB00064,P49257,0
13092,DB08503,DB05022,0
13093,DB08218,DB03767,0
13094,P07098,P28908,0
13095,Q9H4Y5,DB08256,0
13096,O15554,DB06992,0
13097,P22102,DB00415,0
13098,P50747,DB00264,0
13099,DB02610,DB01279,0
13100,DB00794,DB02059,0
13101,DB04947,Q9NQS7,0
13102,P03886,P28062,0
13103,DB02114,Q9NUV7,0
13104,DB08373,DB01207,0
13105,DB07907,DB01079,0
13106,P49366,DB04682,0
13107,P54368,Q9UBM7,0
13108,DB00401,DB01034,0
13109,DB08468,P21281,0
13110,DB06273,P12319,0
13111,DB00873,DB04416,0
13112,DB04872,O43272,0
13113,DB01998,DB03623,0
13114,DB03828,DB04615,0
13115,DB04509,Q13224,0
13116,P35462,DB00100,0
13117,P53667,DB00017,0
13118,P30038,O75493,0
13119,DB00985,DB06589,0
13120,DB04194,DB08915,0
13121,Q96MA6,DB03181,0
13122,DB08309,Q96GA7,0
13123,DB08136,DB00622,0
13124,DB02095,Q9UKG9,0
13125,P29275,DB08632,0
13126,DB08192,DB08251,0
13127,DB00813,DB06691,0
13128,DB03510,P34130,0
13129,Q9Y698,DB08237,0
13130,O94903,DB07328,0
13131,Q9NVS9,DB03606,0
13132,DB04602,O95665,0
13133,DB06849,DB00473,0
13134,O00204,P48775,0
13135,DB04767,Q9UK23,0
13136,P18085,DB00220,0
13137,DB00269,Q9NYR8,0
13138,Q8IVL6,DB05206,0
13139,DB08201,DB05266,0
13140,DB00242,DB08393,0
13141,DB00836,DB05495,0
13142,DB04269,DB06684,0
13143,DB00010,Q16760,0
13144,P35270,Q9HCR9,0
13145,DB00428,DB02621,0
13146,O15427,DB02875,0
13147,P09958,O14841,0
13148,DB02267,P30926,0
13149,P04278,DB05793,0
13150,DB02679,Q14494,0
13151,P04150,DB00014,0
13152,P21912,DB07102,0
13153,Q16881,DB00437,0
13154,Q6N063,DB09016,0
13155,DB06285,DB03566,0
13156,O94768,DB01864,0
13157,Q9BY32,DB06148,0
13158,DB00425,P05154,0
13159,O76083,DB08558,0
13160,DB04276,Q03431,0
13161,O60779,P19105,0
13162,DB00348,P15056,0
13163,P22570,P05108,0
13164,DB07965,DB05890,0
13165,DB00218,P31040,0
13166,DB07403,DB08149,0
13167,DB05715,DB00583,0
13168,Q12756,P04035,0
13169,P33402,P09429,0
13170,DB03130,DB05777,0
13171,DB05130,P14060,0
13172,DB05265,DB04854,0
13173,P78362,Q02817,0
13174,DB08848,P43681,0
13175,Q969P6,DB03953,0
13176,DB05101,DB03195,0
13177,DB06213,Q14416,0
13178,P20248,DB00367,0
13179,DB08020,Q9HBH1,0
13180,P30838,DB00620,0
13181,DB05796,DB00206,0
13182,Q02156,DB02021,0
13183,DB01009,DB00814,0
13184,P25092,DB01397,0
13185,P50052,DB08632,0
13186,DB00361,P18507,0
13187,Q9UM73,DB06892,0
13188,P09958,DB05495,0
13189,DB07795,DB01392,0
13190,DB08818,DB04954,0
13191,DB01085,DB06080,0
13192,P48066,DB01167,0
13193,P07814,P16444,0
13194,DB07354,DB05467,0
13195,DB09075,Q08462,0
13196,P01709,DB00298,0
13197,DB05483,DB01842,0
13198,DB03594,DB01056,0
13199,P12931,DB06636,0
13200,DB08400,P27487,0
13201,Q9ULK0,DB08054,0
13202,DB06268,DB03660,0
13203,DB04043,Q16850,0
13204,DB03957,DB01239,0
13205,DB07809,DB09033,0
13206,DB03670,DB04419,0
13207,DB02335,O94808,0
13208,DB03850,DB07845,0
13209,DB03449,DB04733,0
13210,DB00498,DB00838,0
13211,Q93088,DB02029,0
13212,DB06930,P16219,0
13213,DB08250,DB07882,0
13214,DB01236,DB04703,0
13215,P49591,P18507,0
13216,DB02076,P61927,0
13217,DB02239,DB08691,0
13218,DB08683,DB02712,0
13219,P17342,DB00471,0
13220,DB05391,DB01694,0
13221,DB03048,P04118,0
13222,DB02820,DB01756,0
13223,DB00118,DB09292,0
13224,DB00562,O95831,0
13225,DB03672,DB08810,0
13226,DB00677,DB04559,0
13227,DB06859,O43676,0
13228,P42345,P15144,0
13229,DB07258,DB02548,0
13230,P42345,DB00397,0
13231,DB01105,DB08729,0
13232,DB02656,DB02110,0
13233,DB03495,P01859,0
13234,DB01398,P48728,0
13235,DB07942,DB00454,0
13236,Q14654,P51671,0
13237,DB00227,DB01908,0
13238,DB00205,DB04681,0
13239,DB01043,DB07690,0
13240,DB01008,DB03600,0
13241,DB00756,DB01210,0
13242,P45954,DB07361,0
13243,DB00651,DB00922,0
13244,DB02648,P35913,0
13245,Q14643,P09619,0
13246,DB07929,Q9NZV6,0
13247,DB00524,Q8TET4,0
13248,DB02039,Q9Y663,0
13249,DB07267,DB07354,0
13250,DB02494,DB08730,0
13251,DB03006,P10276,0
13252,P26440,DB00761,0
13253,DB04927,DB04117,0
13254,DB00797,DB05037,0
13255,P33121,DB07156,0
13256,DB01023,Q9NYR8,0
13257,DB00002,DB01101,0
13258,P29218,DB02260,0
13259,DB04444,Q06187,0
13260,DB00723,DB04091,0
13261,P05093,DB00800,0
13262,DB01260,Q9NSE4,0
13263,DB00900,DB08001,0
13264,DB07639,Q15822,0
13265,DB00628,DB05824,0
13266,DB03600,Q9NPJ3,0
13267,DB08746,Q08881,0
13268,P50406,P29466,0
13269,DB02835,DB02884,0
13270,DB07284,DB08729,0
13271,Q9UJS0,DB00952,0
13272,Q07343,P14207,0
13273,DB02335,Q13621,0
13274,DB04859,DB07376,0
13275,DB02919,Q15375,0
13276,DB00219,DB01048,0
13277,DB01346,DB07933,0
13278,DB03850,DB03802,0
13279,DB04574,DB00451,0
13280,DB07579,DB01979,0
13281,DB00232,DB04473,0
13282,Q14654,P06400,0
13283,DB04789,DB05490,0
13284,Q9H4G4,P11586,0
13285,DB01922,DB06693,0
13286,P14735,DB08672,0
13287,Q86XF0,DB00740,0
13288,DB01075,DB03506,0
13289,P53355,DB07686,0
13290,Q9NXG6,DB00957,0
13291,Q14524,DB05299,0
13292,P00797,DB03046,0
13293,DB05431,DB01964,0
13294,Q9UM73,DB05308,0
13295,DB06061,DB03414,0
13296,DB01118,DB01239,0
13297,DB05183,DB01240,0
13298,DB07816,DB04008,0
13299,DB00250,DB00094,0
13300,DB05139,DB00034,0
13301,DB02069,DB03453,0
13302,DB01363,P01744,0
13303,DB00275,DB08183,0
13304,DB03740,DB00335,0
13305,Q9UN76,Q9NS18,0
13306,DB06694,P61073,0
13307,DB01961,DB02999,0
13308,DB06016,DB00301,0
13309,DB00075,DB06094,0
13310,P61313,P08172,0
13311,P80365,Q6NVY1,0
13312,DB00459,DB04967,0
13313,P01116,P34969,0
13314,DB06237,DB07535,0
13315,P16662,DB07707,0
13316,DB00712,Q9BUF5,0
13317,P04035,P27816,0
13318,DB00829,DB02089,0
13319,DB00463,DB04132,0
13320,P54317,DB03660,0
13321,DB07801,DB08777,0
13322,DB08400,DB02207,0
13323,DB00678,Q6UWP2,0
13324,DB07235,DB02644,0
13325,DB09202,DB04072,0
13326,DB04638,P80192,0
13327,DB00853,DB06843,0
13328,DB05207,#Drug,0
13329,Q8NFA2,DB07149,0
13330,Q99460,DB08038,0
13331,DB03243,DB02859,0
13332,P30405,DB02165,0
13333,DB01336,DB08391,0
13334,DB01351,DB05283,0
13335,P08913,Q9P0Z9,0
13336,DB02007,DB03280,0
13337,DB08708,DB04576,0
13338,DB07489,DB00185,0
13339,DB03951,DB05206,0
13340,DB05220,DB02164,0
13341,DB03864,DB00472,0
13342,DB04409,DB04794,0
13343,DB06853,Q13362,0
13344,DB03403,DB07263,0
13345,Q08345,DB04723,0
13346,DB02090,DB01535,0
13347,DB08846,DB04604,0
13348,DB05032,DB06856,0
13349,DB08752,DB01922,0
13350,P01850,DB00691,0
13351,Q9Y234,DB04852,0
13352,DB08538,DB02481,0
13353,P14679,DB07662,0
13354,Q8N142,DB00578,0
13355,P25024,DB00602,0
13356,DB07468,DB02811,0
13357,P13073,DB04795,0
13358,DB02573,DB03747,0
13359,DB03958,DB06103,0
13360,DB07501,DB02435,0
13361,DB03486,DB04454,0
13362,DB02285,P16499,0
13363,DB02222,DB03012,0
13364,DB00454,DB07397,0
13365,DB03026,O43739,0
13366,DB06902,DB02840,0
13367,O43739,DB07261,0
13368,DB05455,DB00992,0
13369,P48443,DB05449,0
13370,DB08361,Q9UN76,0
13371,DB07230,P10253,0
13372,Q9UM73,DB07497,0
13373,P32927,P41146,0
13374,DB01085,DB04689,0
13375,DB01336,P14770,0
13376,Q13231,DB02497,0
13377,DB03886,Q9HAB3,0
13378,DB03722,DB08065,0
13379,DB00867,DB08239,0
13380,DB04975,DB07071,0
13381,DB00797,DB00315,0
13382,DB03268,DB00482,0
13383,DB07615,O00764,0
13384,DB00449,DB02028,0
13385,DB03886,DB01929,0
13386,DB02068,DB08322,0
13387,DB00777,DB00246,0
13388,DB04551,Q99873,0
13389,Q9BW92,P21283,0
13390,DB04577,P09693,0
13391,DB08022,Q99735,0
13392,DB01609,Q969G6,0
13393,Q08881,DB03814,0
13394,DB00120,DB02287,0
13395,DB03666,P04049,0
13396,DB03841,P06126,0
13397,DB00040,DB00647,0
13398,DB03736,P16442,0
13399,DB07205,DB03633,0
13400,P42261,DB00482,0
13401,DB06927,DB08476,0
13402,DB03910,DB01217,0
13403,DB01251,P25774,0
13404,DB04801,P05412,0
13405,O43704,DB07195,0
13406,Q15418,DB02542,0
13407,DB03945,DB03478,0
13408,P30305,Q9Y5R8,0
13409,DB05032,P48048,0
13410,Q99928,DB01190,0
13411,DB01075,DB01488,0
13412,DB01103,P02743,0
13413,P07101,DB03860,0
13414,Q92831,P30872,0
13415,Q9Y2Z4,DB02848,0
13416,DB04724,DB07860,0
13417,DB06852,DB07130,0
13418,DB07967,P26010,0
13419,DB09068,DB05361,0
13420,Q8IVL6,DB05294,0
13421,DB04794,DB04629,0
13422,DB04632,DB03719,0
13423,DB07369,DB04141,0
13424,P20132,DB01341,0
13425,DB05278,P02751,0
13426,DB02581,DB00764,0
13427,P20618,P45880,0
13428,DB03041,DB01003,0
13429,DB07809,DB05133,0
13430,P17538,DB08914,0
13431,DB07858,DB08044,0
13432,DB07135,O14561,0
13433,P78330,DB04758,0
13434,Q6ZQY3,DB00045,0
13435,DB04835,DB02986,0
13436,P20231,DB02676,0
13437,DB05003,DB04091,0
13438,DB00248,DB04707,0
13439,DB08778,DB00184,0
13440,O95470,DB07388,0
13441,DB07897,P11498,0
13442,DB08883,DB08745,0
13443,P25100,DB07221,0
13444,DB08385,DB01201,0
13445,DB08566,DB02096,0
13446,DB03218,DB06967,0
13447,Q9NSD9,DB05848,0
13448,O75936,O60931,0
13449,P25021,DB06643,0
13450,P25116,DB07917,0
13451,P00414,DB08651,0
13452,DB07847,Q16795,0
13453,DB00596,P62826,0
13454,DB04204,P53609,0
13455,DB01205,P98194,0
13456,DB02104,P51843,0
13457,DB01165,DB08347,0
13458,P02585,Q13255,0
13459,Q02221,DB01246,0
13460,DB08813,DB00421,0
13461,DB00120,DB03415,0
13462,O95477,DB00275,0
13463,O60547,DB02796,0
13464,DB00332,DB08691,0
13465,DB07115,DB04795,0
13466,DB02651,Q9Y4U1,0
13467,DB08256,DB07991,0
13468,Q9GZT4,Q8WVQ1,0
13469,P49411,DB00094,0
13470,DB03032,DB05010,0
13471,DB07151,DB08009,0
13472,P35916,DB08903,0
13473,Q10588,DB00603,0
