,Drug_ID,Protein_ID,label
11857,Q05329,DB08815,0
11858,Q96EY8,DB04381,0
11859,DB03837,DB00346,0
11860,DB07000,Q01118,0
11861,DB04864,Q15858,0
11862,DB04982,DB07839,0
11863,DB00437,Q04609,0
11864,DB07313,DB02259,0
11865,DB04485,P30536,0
11866,DB05070,DB02772,0
11867,DB00975,P11511,0
11868,P48552,P01764,0
11869,Q9UNN8,DB00563,0
11870,DB05692,DB00324,0
11871,DB04876,Q16478,0
11872,DB00813,DB08482,0
11873,DB00951,DB07361,0
11874,P13929,DB01032,0
11875,DB00682,DB00180,0
11876,DB02581,DB07449,0
11877,DB07718,DB06698,0
11878,DB08392,DB09030,0
11879,DB01738,DB00498,0
11880,DB00160,P28566,0
11881,DB02986,DB07875,0
11882,Q9HCS2,DB06820,0
11883,DB09202,P61024,0
11884,DB04149,Q15759,0
11885,DB00535,P17342,0
11886,P23458,P21802,0
11887,Q96RJ0,DB07870,0
11888,DB02345,DB07341,0
11889,DB00929,P24530,0
11890,DB07593,DB08487,0
11891,DB08436,DB02467,0
11892,DB08055,DB02395,0
11893,DB02989,P08235,0
11894,DB01100,DB05134,0
11895,Q9H2X9,DB06073,0
11896,DB04860,P16499,0
11897,Q16099,DB08248,0
11898,DB08910,DB00297,0
11899,DB04869,DB08250,0
11900,P08069,DB07093,0
11901,P98170,DB00515,0
11902,DB00273,DB03280,0
11903,DB03186,DB03103,0
11904,DB07716,P04049,0
11905,DB08805,DB07812,0
11906,DB06980,P49902,0
11907,DB04685,Q96GD3,0
11908,DB03981,Q9UN19,0
11909,DB08170,DB00698,0
11910,DB00200,DB00750,0
11911,DB04069,O43614,0
11912,P02679,Q5JPH6,0
11913,DB08497,DB00270,0
11914,DB07731,DB05739,0
11915,O14792,Q8WYK2,0
11916,DB01836,P12314,0
11917,DB00261,DB03523,0
11918,P10600,DB00835,0
11919,DB07252,DB01134,0
11920,DB07046,P17787,0
11921,O00763,DB00825,0
11922,DB07213,DB07022,0
11923,DB05319,DB08341,0
11924,DB07133,DB02143,0
11925,DB05307,DB01597,0
11926,DB02795,P10147,0
11927,DB07471,DB00363,0
11928,DB04487,O14920,0
11929,DB04450,P14649,0
11930,DB03093,DB07211,0
11931,DB03510,DB07333,0
11932,P49366,DB08201,0
11933,Q96A70,DB05268,0
11934,DB09083,DB07447,0
11935,Q99712,DB05338,0
11936,DB03344,Q15842,0
11937,Q9UHC3,Q14494,0
11938,DB03449,DB01831,0
11939,DB02418,DB03727,0
11940,DB04140,DB05461,0
11941,DB02834,P07947,0
11942,P05556,DB08562,0
11943,DB06927,O15111,0
11944,DB00240,DB07450,0
11945,O14964,DB06961,0
11946,P00505,DB00530,0
11947,DB02457,DB06869,0
11948,Q16719,DB02185,0
11949,DB03086,DB03932,0
11950,Q13867,DB03711,0
11951,DB07112,DB04071,0
11952,DB00286,DB01236,0
11953,DB04707,P17181,0
11954,DB08092,DB05920,0
11955,DB07858,DB08643,0
11956,DB06213,DB02989,0
11957,Q99707,DB00149,0
11958,DB02866,DB01565,0
11959,DB04622,DB05507,0
11960,DB03144,P98164,0
11961,DB05253,DB04774,0
11962,DB01827,DB02624,0
11963,DB05308,DB07070,0
11964,DB00428,DB01270,0
11965,O14757,DB00772,0
11966,DB00115,DB07396,0
11967,DB02723,DB00855,0
11968,Q16774,DB07378,0
11969,DB08354,P14735,0
11970,DB01997,DB08214,0
11971,DB07462,DB03697,0
11972,P00734,DB00202,0
11973,DB07788,DB07461,0
11974,DB08147,DB04591,0
11975,DB04871,DB06880,0
11976,DB08164,DB09302,0
11977,DB06878,DB03677,0
11978,DB07038,DB00571,0
11979,DB04847,DB07458,0
11980,DB06994,DB00268,0
11981,DB03349,DB05920,0
11982,DB00170,P47897,0
11983,DB04299,DB03510,0
11984,DB00613,DB08166,0
11985,DB00621,DB08647,0
11986,Q9UHC3,DB02400,0
11987,DB01161,DB06720,0
11988,DB04474,P20839,0
11989,P09455,DB03744,0
11990,DB02308,DB00009,0
11991,DB08700,DB06290,0
11992,DB04338,P49915,0
11993,P04746,DB01941,0
11994,Q70Z44,O43741,0
11995,P35367,DB07215,0
11996,Q96BI3,Q6NUS8,0
11997,P22735,DB04953,0
11998,DB00627,DB07749,0
11999,P00736,P10826,0
12000,DB01295,DB05168,0
12001,P02751,DB01191,0
12002,DB03753,DB02001,0
12003,DB07346,P06280,0
12004,DB01411,DB04915,0
12005,Q9NUV7,DB03959,0
12006,Q14573,DB06707,0
12007,DB07681,DB00602,0
12008,O60568,DB07232,0
12009,Q9BVG9,DB03667,0
12010,DB07053,DB08930,0
12011,DB07617,DB00871,0
12012,DB07720,DB08897,0
12013,DB07653,P02649,0
12014,P19883,DB07790,0
12015,DB03478,P11387,0
12016,DB08864,DB00284,0
12017,DB09291,DB05460,0
12018,DB04791,DB05256,0
12019,DB04348,Q9NZV6,0
12020,DB02640,DB08363,0
12021,DB02919,Q07869,0
12022,DB05149,Q9Y619,0
12023,P62993,DB07005,0
12024,DB07382,DB02059,0
12025,P25815,DB01130,0
12026,DB05238,DB03918,0
12027,P27144,DB07130,0
12028,DB07567,DB07173,0
12029,P62993,DB00746,0
12030,DB00961,DB02180,0
12031,O95182,O75600,0
12032,DB00729,DB01280,0
12033,Q16665,DB00907,0
12034,DB01613,DB00835,0
12035,DB05487,DB00175,0
12036,P03905,O14727,0
12037,DB07792,DB07786,0
12038,DB06896,DB02234,0
12039,DB03155,O95169,0
12040,DB01947,DB02098,0
12041,P05023,DB08293,0
12042,DB07318,P01709,0
12043,DB08534,DB05449,0
12044,DB01011,P22459,0
12045,P13866,DB04664,0
12046,P41143,DB08077,0
12047,DB08696,DB08503,0
12048,P04632,DB01791,0
12049,P36405,DB02249,0
12050,DB07203,DB07137,0
12051,P42336,DB04285,0
12052,DB05471,P25787,0
12053,DB04799,DB04920,0
12054,DB04099,Q99933,0
12055,Q13564,DB02089,0
12056,O60909,Q03013,0
12057,DB01851,DB01032,0
12058,P48549,Q99735,0
12059,P31939,O43612,0
12060,DB08210,DB05234,0
12061,P49137,DB00584,0
12062,DB02535,DB00422,0
12063,DB01008,P10114,0
12064,DB08896,DB00167,0
12065,Q86XF0,Q8N119,0
12066,P53355,P09669,0
12067,DB00035,DB00248,0
12068,P15121,DB07312,0
12069,Q13526,DB07598,0
12070,P47901,DB06689,0
12071,DB03809,DB01858,0
12072,DB03581,DB07081,0
12073,DB05308,DB08125,0
12074,DB08818,DB02073,0
12075,DB02039,DB05249,0
12076,Q9NPD5,DB00397,0
12077,DB05443,DB02269,0
12078,DB01785,DB05092,0
12079,DB02857,O60911,0
12080,DB06626,DB03408,0
12081,DB07080,DB06196,0
12082,DB04459,DB03003,0
12083,DB07622,DB05483,0
12084,DB08503,DB03727,0
12085,DB01018,DB01425,0
12086,DB07423,Q9NTG7,0
12087,P28476,DB09082,0
12088,P07237,DB05184,0
12089,DB08018,DB00544,0
12090,DB04101,P60953,0
12091,Q8NE62,DB07196,0
12092,DB07028,P01178,0
12093,DB05197,P06132,0
12094,DB04837,Q9HCS2,0
12095,Q14376,DB08870,0
12096,Q02763,DB00709,0
12097,DB08764,P49759,0
12098,DB04166,DB00368,0
12099,DB04593,DB08423,0
12100,Q16775,DB08617,0
12101,DB03791,DB05470,0
12102,P02760,DB08658,0
12103,DB00072,DB02950,0
12104,Q9UNX3,DB04273,0
12105,DB07190,Q9NRE1,0
12106,Q9HBH1,Q13547,0
12107,DB02264,DB06147,0
12108,O43175,DB06678,0
12109,DB01029,DB00254,0
12110,DB03109,DB02558,0
12111,Q96I99,DB01969,0
12112,O60942,DB05283,0
12113,DB00259,DB01345,0
12114,DB07731,Q96BI3,0
12115,O43548,DB07235,0
12116,DB00280,Q9Y2D1,0
12117,P43004,P50416,0
12118,DB01117,DB00727,0
12119,DB05101,DB01754,0
12120,P03372,DB07453,0
12121,Q13621,O60294,0
12122,DB03925,P01768,0
12123,DB03848,DB02726,0
12124,DB02360,DB00768,0
12125,Q13526,P09488,0
12126,DB02082,DB04271,0
12127,DB00143,DB05177,0
12128,P01848,DB03384,0
12129,DB09052,DB04845,0
12130,DB00856,DB05676,0
12131,DB00624,O15382,0
12132,DB01210,DB07388,0
12133,DB00882,Q9BVA1,0
12134,DB00026,DB04849,0
12135,O15169,DB06919,0
12136,P01574,Q96C86,0
12137,Q9NXE4,Q969G6,0
12138,DB00232,DB05077,0
12139,P01892,DB04391,0
12140,DB04697,DB08896,0
12141,DB01184,DB00970,0
12142,DB02210,P28566,0
12143,DB03877,Q96AE4,0
12144,DB01221,Q00534,0
12145,DB04088,DB07583,0
12146,DB00844,DB07659,0
12147,DB06848,P31358,0
12148,Q13332,Q09470,0
12149,Q96EM0,DB01725,0
12150,DB06876,DB06060,0
12151,DB08077,P49789,0
12152,Q9UHW9,O75306,0
12153,DB08435,DB01632,0
12154,DB04982,P08183,0
12155,DB07152,DB01067,0
12156,P49589,DB03759,0
12157,DB08484,P01137,0
12158,DB07117,DB00422,0
12159,P20674,P09429,0
12160,DB03216,Q13882,0
12161,DB03276,DB08123,0
12162,DB06414,Q96C86,0
12163,O14646,DB07125,0
12164,DB02054,DB04324,0
12165,DB03447,Q13838,0
12166,DB01233,DB02542,0
12167,DB04444,DB01288,0
12168,Q9HAW9,DB04751,0
12169,DB08892,DB02197,0
12170,DB02900,Q14721,0
12171,DB02431,DB00262,0
12172,P48448,DB04753,0
12173,P08559,DB02197,0
12174,DB07230,DB06850,0
12175,P0C0L4,DB04831,0
12176,DB03214,P09211,0
12177,P30291,DB01337,0
12178,DB01893,DB01412,0
12179,DB05651,P43026,0
12180,DB06441,Q9Y6L7,0
12181,Q14697,Q9H169,0
12182,P24394,P21917,0
12183,P10145,DB07698,0
12184,O00217,DB07244,0
12185,DB04297,DB07678,0
12186,DB00542,DB07385,0
12187,DB08285,DB00630,0
12188,DB07149,DB06894,0
12189,DB03104,DB04074,0
12190,DB08527,Q93088,0
12191,DB01442,Q9H2X9,0
12192,DB06751,DB00020,0
12193,Q8IVS2,DB00217,0
12194,DB01188,DB04648,0
12195,DB01200,DB01375,0
12196,O15264,DB03680,0
12197,DB02709,Q01118,0
12198,P00403,Q13443,0
12199,P07900,DB07847,0
12200,DB04842,DB00489,0
12201,P25963,DB08640,0
12202,DB05024,P49761,0
12203,DB04223,DB05147,0
12204,DB00498,DB08248,0
12205,DB07346,DB01425,0
12206,P20648,DB08042,0
12207,P02749,P06746,0
12208,DB00376,DB08881,0
12209,DB00368,DB07855,0
12210,DB04720,DB07537,0
12211,P00742,DB04002,0
12212,DB07157,Q9H2P9,0
12213,DB01034,DB03061,0
12214,DB04672,DB06947,0
12215,P08697,DB07106,0
12216,DB01020,DB01122,0
12217,Q16698,P48067,0
12218,DB08809,DB07265,0
12219,DB03189,DB03468,0
12220,DB01442,DB02656,0
12221,DB01712,DB08658,0
12222,DB01301,DB04434,0
12223,DB00985,DB07146,0
12224,DB04997,DB01003,0
12225,DB04432,P20248,0
12226,Q9UK17,DB05030,0
12227,DB02635,DB03008,0
12228,DB00924,DB08082,0
12229,DB01242,O14792,0
12230,DB07524,DB00933,0
12231,P19367,DB04080,0
12232,DB08601,DB05305,0
12233,DB04101,Q7LG56,0
12234,DB05494,DB02281,0
12235,DB03268,DB02875,0
12236,Q9UM07,DB00778,0
12237,P25101,P29460,0
12238,Q05655,O60294,0
12239,DB03902,DB08881,0
12240,Q00266,DB03476,0
12241,DB09046,DB01736,0
12242,P18089,DB04407,0
12243,DB03283,O75874,0
12244,DB08140,DB02338,0
12245,Q15382,DB03622,0
12246,Q96S86,DB02991,0
12247,P16860,DB00722,0
12248,DB00576,P30531,0
12249,DB02034,DB01036,0
12250,DB08355,DB02395,0
12251,DB07083,Q9UK17,0
12252,DB07024,DB07220,0
12253,Q86SZ2,Q13464,0
12254,Q9Y6F1,DB05713,0
12255,P05107,DB04964,0
12256,DB03216,DB01097,0
12257,DB03444,DB07216,0
12258,P31513,DB07075,0
12259,P34896,DB08330,0
12260,DB04436,DB07245,0
12261,DB00819,DB00068,0
12262,Q9NXA8,DB05467,0
12263,P62993,DB00356,0
12264,DB08435,DB05339,0
12265,DB03276,DB05253,0
12266,Q08881,DB05442,0
12267,DB02309,DB00158,0
12268,DB02205,DB06729,0
12269,DB09080,DB04324,0
12270,DB07430,P19224,0
12271,DB01236,DB07584,0
12272,Q99250,DB00273,0
12273,P05181,DB07279,0
12274,DB08916,DB06711,0
12275,DB02830,DB00773,0
12276,P10515,DB05210,0
12277,DB05161,DB03600,0
12278,P22607,DB00012,0
12279,P35568,DB08021,0
12280,DB02114,DB04576,0
12281,DB07187,DB00315,0
12282,DB01033,O43837,0
12283,Q99470,DB06936,0
12284,DB04925,DB00496,0
12285,P0CG47,DB01342,0
12286,DB00917,DB00243,0
12287,O95622,Q9UKU7,0
12288,DB01070,Q701N4,0
12289,DB01992,DB03193,0
12290,DB00437,P51659,0
12291,P52333,P18847,0
12292,DB05233,DB00102,0
12293,P47989,DB08412,0
12294,Q03393,DB01407,0
12295,DB02850,DB02991,0
12296,DB01562,DB00383,0
12297,DB01762,Q8NI22,0
12298,DB02207,P48651,0
12299,DB01380,DB08313,0
12300,DB03598,DB04662,0
12301,DB01031,DB07617,0
12302,DB07922,Q12882,0
12303,P45984,DB00798,0
12304,DB03133,P30153,0
12305,P68400,DB00594,0
12306,DB07149,DB04147,0
12307,DB00924,DB02673,0
12308,Q9BYV1,DB07216,0
12309,DB02044,DB03948,0
12310,DB07802,DB03581,0
12311,DB04590,DB07512,0
12312,DB02628,P35610,0
12313,DB00481,P46059,0
12314,DB07811,DB06992,0
12315,DB04074,DB04820,0
12316,Q99643,DB04395,0
12317,P18850,DB01632,0
12318,P06870,DB02338,0
12319,DB01401,P48039,0
12320,P32321,P48637,0
12321,DB01208,DB08687,0
12322,Q9NUB1,DB08313,0
12323,DB03753,P28070,0
12324,DB08624,DB08070,0
12325,DB02805,DB08445,0
12326,Q96KS0,DB07689,0
12327,DB04973,DB04224,0
12328,O95865,DB01363,0
12329,Q8N1Q1,DB00748,0
12330,P07478,DB04396,0
12331,O95865,P39900,0
12332,DB09073,DB02919,0
12333,DB09078,P78334,0
12334,DB04436,DB05200,0
12335,Q96A70,DB09039,0
12336,DB08046,DB00112,0
12337,DB03845,Q9H4G4,0
12338,DB00804,DB02306,0
12339,P49841,O00763,0
12340,P12883,DB08790,0
12341,DB07642,DB02527,0
12342,DB01893,DB07550,0
12343,P02458,DB02175,0
12344,DB01151,Q9BXJ7,0
12345,DB08350,P06241,0
12346,Q9BY49,P13686,0
12347,O95180,P62491,0
12348,DB00054,P01138,0
12349,DB02991,P54802,0
12350,Q01668,DB07737,0
12351,DB08546,DB07011,0
12352,DB07621,P30419,0
12353,DB04101,DB01830,0
12354,DB03673,P41091,0
12355,DB07086,Q9ULW8,0
12356,P08865,DB06603,0
12357,DB06951,DB08605,0
12358,DB05305,DB07031,0
12359,DB08746,Q6P093,0
12360,DB08242,DB00117,0
12361,DB02636,DB03444,0
12362,DB08067,DB08561,0
12363,DB05225,DB00810,0
12364,DB04769,DB09280,0
12365,DB07899,P02747,0
12366,P50052,DB05424,0
12367,Q07864,DB09016,0
12368,DB01613,DB00866,0
12369,P49888,P12724,0
12370,DB00643,DB05258,0
12371,DB02915,DB08369,0
12372,P55017,DB03976,0
12373,DB08488,DB05897,0
12374,DB00208,DB07583,0
12375,DB05188,DB06706,0
12376,DB02796,DB00847,0
12377,DB04579,Q5T601,0
12378,DB00422,Q9HBL8,0
12379,O14786,DB03133,0
12380,DB08354,DB00550,0
12381,DB01403,DB03217,0
12382,P54284,DB05423,0
12383,DB07229,DB03344,0
12384,DB03023,P17050,0
12385,DB02728,DB01407,0
12386,P48065,DB08486,0
12387,P35462,DB07034,0
12388,Q08426,DB00868,0
12389,DB07741,DB03283,0
12390,DB00242,DB03379,0
12391,DB07181,DB02490,0
12392,DB00749,DB08236,0
12393,Q13621,P33402,0
12394,DB03147,DB08703,0
12395,P16471,DB08294,0
12396,P52732,DB05212,0
12397,DB07796,DB02755,0
12398,DB00052,DB00072,0
12399,DB01092,DB06972,0
12400,DB04316,DB07032,0
12401,DB08749,DB04794,0
12402,DB05335,Q9H252,0
12403,DB01254,DB03707,0
12404,P49247,DB04006,0
12405,DB04069,DB07979,0
12406,DB02731,DB03147,0
12407,DB06335,DB07221,0
12408,P14207,DB07130,0
12409,DB02651,DB07936,0
12410,DB00233,Q07699,0
12411,O95363,Q13464,0
12412,DB07771,DB08325,0
12413,DB06911,DB05026,0
12414,DB05095,Q9HB40,0
12415,DB00951,P22413,0
12416,DB07230,DB01409,0
12417,DB08373,P10827,0
12418,P03901,DB05679,0
12419,DB03186,P49788,0
12420,P50213,DB02378,0
12421,DB06655,P28223,0
12422,P28329,DB08936,0
12423,DB03600,DB01255,0
12424,DB00041,DB00367,0
12425,DB08801,DB01588,0
12426,O95954,DB01345,0
12427,DB06288,P0CG29,0
12428,DB00651,O14556,0
12429,Q8NFJ5,DB07874,0
12430,O15375,DB07045,0
12431,DB00829,DB00523,0
12432,P30305,DB05246,0
12433,DB08323,P60953,0
12434,DB08141,DB01056,0
12435,DB00035,DB07168,0
12436,DB08709,Q13547,0
12437,DB08004,DB00726,0
12438,P16442,DB08507,0
12439,DB01213,DB03736,0
12440,Q16678,P15259,0
12441,P41594,DB03721,0
12442,P04271,DB02463,0
12443,DB08049,P09874,0
12444,DB04142,Q96QU6,0
12445,O60909,DB02509,0
12446,DB04352,DB02028,0
12447,DB04801,Q9Y259,0
12448,DB00765,DB00358,0
12449,P31751,DB07520,0
12450,DB07157,DB03008,0
12451,Q8NG66,DB00823,0
12452,DB07378,DB02007,0
12453,DB01081,DB03865,0
12454,DB03466,P16152,0
12455,DB03486,Q9H169,0
12456,P98160,DB01851,0
12457,A8MPY1,DB08262,0
12458,DB03876,DB04837,0
12459,Q9NQ25,DB01337,0
12460,DB04855,O15460,0
12461,DB04137,O95298,0
12462,P42574,DB01656,0
12463,DB04129,DB00563,0
12464,DB04057,DB07615,0
12465,DB05419,DB05266,0
12466,DB02328,DB02217,0
12467,DB03996,P20823,0
12468,P20711,DB02762,0
12469,Q16774,DB07091,0
12470,DB07784,DB00237,0
12471,P30044,DB04109,0
12472,P03905,Q9Y257,0
12473,DB00099,P17050,0
12474,Q03426,O00204,0
12475,Q13258,DB07446,0
12476,DB04871,DB05037,0
12477,DB01204,DB06770,0
12478,DB06900,DB06921,0
12479,DB08635,DB06867,0
12480,O60911,DB00871,0
12481,DB09073,P42574,0
12482,DB01558,P50747,0
12483,Q9BYC2,P18847,0
12484,DB07270,DB00952,0
12485,DB04336,DB07737,0
12486,DB04653,DB03660,0
12487,DB01282,DB01645,0
12488,DB04764,DB00070,0
12489,P68363,DB06151,0
12490,DB03893,DB00740,0
12491,DB00810,DB00851,0
12492,P34130,DB00751,0
12493,DB00064,DB03201,0
12494,Q00535,DB03845,0
12495,DB07839,Q9P289,0
12496,DB01536,DB03643,0
12497,DB00651,P23945,0
12498,Q9UKU7,DB05004,0
12499,Q00535,DB00031,0
12500,DB00836,DB02045,0
12501,DB04088,Q9UGM1,0
12502,DB08826,P00441,0
12503,DB02888,DB08033,0
12504,DB05229,DB00959,0
12505,DB07361,DB03439,0
12506,DB00636,Q8WUI4,0
12507,P29377,DB06835,0
12508,DB01200,P10745,0
12509,DB02398,DB08488,0
12510,DB02118,DB03523,0
12511,DB05487,DB02714,0
12512,P27169,Q9Y666,0
12513,P34059,Q08289,0
12514,DB01586,P08631,0
12515,DB00441,Q9P0Z9,0
12516,DB05278,DB04454,0
12517,P48066,DB07555,0
12518,DB08003,P14061,0
12519,DB05855,DB07491,0
12520,DB00624,O43497,0
12521,DB07383,P52333,0
12522,DB03788,P14784,0
12523,P17900,P51671,0
12524,Q9NYK1,DB03136,0
12525,Q9H1R3,DB05250,0
12526,P63316,Q92952,0
12527,P41250,DB07744,0
12528,DB06956,P19883,0
12529,DB08675,Q8NI22,0
12530,DB00261,DB01409,0
12531,DB04216,DB01320,0
12532,DB04764,DB06228,0
12533,DB07975,DB02141,0
12534,DB00240,Q9Y6M4,0
12535,P33261,DB05460,0
12536,DB03589,DB07341,0
12537,Q5T4S7,Q96C86,0
12538,P07602,DB04112,0
12539,DB02893,DB04396,0
12540,DB00313,DB08776,0
12541,DB07528,O14763,0
12542,P07602,DB01763,0
12543,DB04027,DB03769,0
12544,DB06853,P05106,0
12545,DB03519,P20248,0
12546,Q13946,DB02643,0
12547,DB03512,DB06756,0
12548,Q9Y6M9,DB07348,0
12549,DB00567,Q8NET8,0
12550,DB07544,DB00370,0
12551,P35568,DB00200,0
12552,P27338,DB08891,0
12553,DB00109,DB00383,0
12554,O60942,DB04947,0
12555,DB06757,DB01745,0
12556,DB04685,DB07253,0
12557,Q02252,P61024,0
12558,Q99873,DB00144,0
12559,P10253,DB04318,0
12560,P07947,DB07790,0
12561,Q96RQ9,DB06995,0
12562,DB00056,P62917,0
12563,DB00401,DB02087,0
12564,P14780,DB08896,0
12565,DB06853,P08254,0
12566,DB04372,DB01964,0
12567,P01019,DB01369,0
12568,DB08300,DB04927,0
12569,P00414,DB04326,0
12570,DB05510,DB04397,0
12571,DB03955,DB01348,0
12572,Q16774,O60760,0
12573,DB01948,Q9BZW2,0
12574,Q9P0J0,DB03273,0
12575,P09210,P28908,0
12576,Q03181,DB00183,0
12577,DB07916,Q8WX39,0
12578,DB07995,O60894,0
12579,DB07189,P61587,0
12580,DB02459,DB00132,0
12581,DB03670,P11474,0
12582,DB00349,DB05812,0
12583,Q14894,DB01958,0
12584,Q99873,DB00391,0
12585,DB08030,DB03396,0
12586,Q9ULZ9,DB06929,0
12587,DB03945,DB01544,0
12588,Q05940,DB00823,0
12589,DB00311,DB02774,0
12590,DB00074,DB00663,0
12591,P07947,P04183,0
12592,O43447,DB08515,0
12593,DB07469,DB04213,0
12594,DB04869,DB08299,0
12595,DB02048,DB00644,0
12596,DB01041,Q14416,0
12597,DB01012,DB02481,0
12598,DB04988,DB03442,0
12599,P50750,O43678,0
12600,DB06971,Q04609,0
12601,P32754,DB05478,0
12602,DB07340,DB04721,0
12603,DB04204,DB09303,0
12604,Q8IWL2,DB07969,0
12605,DB08746,DB04224,0
12606,DB08755,P00746,0
12607,DB01247,DB03351,0
12608,Q13946,Q12809,0
12609,DB03958,DB03849,0
12610,Q6UWN8,Q92820,0
12611,DB08332,DB01198,0
12612,DB02604,DB01320,0
12613,P62750,DB01324,0
12614,DB05459,O14788,0
12615,DB07317,DB08590,0
12616,Q16698,DB01660,0
12617,Q16719,P32320,0
12618,DB01271,P53609,0
12619,DB01437,DB00246,0
12620,Q9Y2U5,P42261,0
12621,Q9NR19,DB02436,0
12622,DB08611,Q99798,0
12623,P48664,DB03680,0
12624,DB03040,DB00178,0
12625,DB08121,P14207,0
12626,DB03880,DB03894,0
12627,DB07651,DB00235,0
12628,P46459,DB01261,0
12629,DB07680,DB07857,0
12630,P47985,P22314,0
12631,DB08038,DB01972,0
12632,DB09217,P0DMS8,0
12633,DB07077,P05062,0
12634,P43080,P22314,0
12635,DB04720,DB00496,0
12636,DB08165,DB03333,0
12637,DB03052,DB07973,0
12638,DB06637,DB05024,0
12639,DB07627,DB05447,0
12640,DB02966,DB07901,0
12641,DB00541,P11216,0
12642,DB04721,DB00148,0
12643,DB02568,DB06865,0
12644,DB02318,DB07388,0
12645,Q00796,O14756,0
12646,P01920,DB00898,0
12647,DB01576,DB00963,0
12648,P20132,P08637,0
12649,Q9Y6L6,DB08220,0
12650,DB05264,DB07270,0
12651,DB02953,DB04751,0
12652,DB00485,DB04350,0
12653,DB07829,DB05042,0
12654,Q96I99,DB07677,0
12655,DB04673,P22033,0
12656,DB01793,DB08791,0
12657,DB07131,DB01684,0
12658,P07510,DB09053,0
12659,Q99712,DB00311,0
12660,DB07288,P19652,0
12661,DB03013,O14965,0
12662,P28070,DB00833,0
12663,P07355,P43220,0
12664,P35346,DB08178,0
12665,DB04660,DB03132,0
12666,DB00376,DB05169,0
12667,O14786,DB00415,0
12668,DB00105,DB05897,0
12669,DB01012,DB00974,0
12670,DB00736,DB09054,0
12671,Q14654,Q9Y234,0
12672,P23458,Q14957,0
12673,DB01437,Q494W8,0
12674,P24394,DB08005,0
12675,DB03903,DB02020,0
12676,DB08312,P17787,0
12677,DB06688,O75438,0
12678,Q96FL8,DB00666,0
12679,DB08449,DB04407,0
12680,DB00908,Q9UHA3,0
12681,DB04776,DB05708,0
12682,Q05586,DB01281,0
12683,DB00056,DB05096,0
12684,DB04371,DB02007,0
12685,DB07340,DB00898,0
12686,DB02266,P98066,0
12687,DB07940,DB00981,0
12688,DB00831,DB04761,0
12689,P07360,DB07647,0
12690,DB05395,Q14697,0
12691,DB05383,DB05098,0
12692,P41595,DB08237,0
12693,DB04276,P16234,0
12694,DB03233,Q9NS75,0
12695,DB07655,Q09013,0
12696,P63208,P48357,0
12697,DB02084,DB00358,0
12698,DB02303,DB00622,0
12699,Q12797,DB01062,0
12700,DB08739,Q96HD9,0
12701,DB04661,DB07816,0
12702,DB02935,DB01076,0
12703,DB04282,DB00505,0
12704,DB03556,DB04661,0
12705,P47871,DB03910,0
12706,P49190,O14841,0
12707,DB01950,DB02472,0
12708,Q8TED1,DB03345,0
12709,P49327,DB01050,0
12710,DB05463,DB00497,0
12711,DB07981,DB07412,0
12712,DB01067,Q9BY41,0
12713,DB07815,DB00005,0
12714,DB04387,DB03583,0
12715,O60840,P11684,0
12716,O75311,O15144,0
12717,DB07791,DB00835,0
12718,DB08384,O43272,0
12719,P16471,DB03976,0
12720,DB04044,P48549,0
12721,DB07544,DB07209,0
12722,DB08082,P08758,0
12723,P02818,DB06795,0
12724,DB06852,DB02846,0
12725,P16220,DB00402,0
12726,DB07255,Q96KC2,0
12727,P01764,DB00563,0
12728,DB05194,P07307,0
12729,DB07683,DB01077,0
12730,P01100,DB06101,0
12731,P07333,DB00867,0
12732,DB04369,DB02936,0
12733,DB00055,DB01908,0
12734,DB09035,DB01105,0
12735,DB00365,P42126,0
12736,Q12879,DB01946,0
12737,P04181,P00403,0
12738,DB00163,P50416,0
12739,DB01259,P51687,0
12740,P11274,DB03372,0
12741,DB03565,P54219,0
12742,DB06213,DB02216,0
12743,P21926,DB05290,0
12744,DB00468,DB06774,0
12745,P22061,DB05895,0
12746,DB04470,DB03072,0
12747,DB01840,DB00533,0
12748,Q8IVS2,P08637,0
12749,P16144,O14594,0
12750,DB07739,DB05630,0
12751,DB04306,DB01656,0
12752,DB05482,P29474,0
12753,DB03793,Q96HD9,0
12754,Q9Y271,P33260,0
12755,DB02988,P27707,0
12756,DB00886,DB07034,0
12757,DB02367,DB03189,0
12758,DB02468,DB03124,0
12759,DB00921,DB00905,0
12760,DB07903,DB07005,0
12761,P49286,DB07330,0
12762,DB02281,DB00682,0
12763,DB04117,P23297,0
12764,P51589,DB03115,0
12765,P60880,DB07648,0
12766,DB07981,DB04534,0
12767,DB01621,DB08291,0
12768,DB00725,P19235,0
12769,DB07075,DB08780,0
12770,DB07380,DB07070,0
12771,DB05146,DB00939,0
12772,DB02116,P50052,0
12773,DB03876,DB07639,0
12774,DB04600,DB07193,0
12775,DB01403,DB07811,0
12776,DB02778,DB03395,0
12777,DB00384,DB00283,0
12778,DB06205,O00469,0
12779,DB07132,DB07926,0
12780,DB05271,DB04817,0
12781,DB05595,P35237,0
12782,DB08658,P15813,0
12783,DB01594,DB08909,0
12784,P15538,DB04898,0
12785,DB03479,DB02837,0
12786,DB01220,DB00730,0
12787,P20711,DB07393,0
12788,DB00436,P27707,0
12789,P03950,DB07144,0
12790,DB00190,DB08507,0
12791,DB01613,DB01019,0
12792,P53667,DB00086,0
12793,DB05786,DB00029,0
